nquest,Y,CN,CD1,CD2,CD,C,S
924701,3000,3800,0,0,0,3800,-800
924705,2400,3600,0,0,0,3600,-1200
924706,15112.804934,13780,0,0,0,13780,1332.8049342
924708,8481.2230618,7600,0,0,0,7600,881.22306176
924709,92416.522507,45200,0,0,0,45200,47216.522507
924710,21011.334266,25400,0,0,0,25400,-4388.665734
924741,10100,7600,0,0,0,7600,2500
924746,97361.632038,136500,0,0,0,136500,-39138.36796
924748,29609.958446,21200,0,0,0,21200,8409.9584457
924749,13800.183264,12920,0,0,0,12920,880.18326408
924756,61777.792797,80400,14000,0,14000,94400,-32622.2072
924759,97401.837329,37350,0,0,0,37350,60051.837329
924765,57383.632038,31092,0,0,0,31092,26291.632038
924789,6500,6336,0,0,0,6336,164
924790,22534.260358,27200,0,0,0,27200,-4665.739642
924791,15052.828485,11540,0,0,0,11540,3512.8284853
924793,25810.345365,22500,0,0,0,22500,3310.3453647
924794,49302.612027,40240,0,0,0,40240,9062.6120265
924795,16500,10500,0,0,0,10500,6000
924796,16200,10760,0,0,0,10760,5440
924799,27278.915462,15800,0,0,0,15800,11478.915462
924800,26340,17000,0,0,0,17000,9340
924833,14802.724745,9600,0,0,0,9600,5202.7247455
924834,29138.588435,25200,0,0,0,25200,3938.5884348
924836,14368.326408,13100,0,0,0,13100,1268.3264076
924838,28074.772491,25200,0,500,500,25700,2374.7724915
924840,14185.766721,13800,0,0,0,13800,385.76672112
924841,16685.656971,18000,0,0,0,18000,-1314.343029
924842,20770,12900,2000,0,2000,14900,5870
924843,27098.988119,22400,0,2000,2000,24400,2698.9881192
924844,20452.833856,14400,0,650,650,15050,5402.8338559
924846,11710.999683,12400,0,0,0,12400,-689.0003165
924847,28205.740493,19900,0,0,0,19900,8305.7404925
924894,12326.493767,7950,0,0,0,7950,4376.4937669
924899,8900,11800,0,0,0,11800,-2900
924902,20508.172828,17700,0,0,0,17700,2808.172828
924904,58423.550005,22800,0,1500,1500,24300,34123.550005
924936,16538.485456,21500,0,500,500,22000,-5461.514544
924937,21010.635446,13950,0,600,600,14550,6460.6354459
924939,11200.995845,10560,0,0,0,10560,640.99584457
924940,11164.979223,10440,0,0,0,10440,724.97922286
924979,24436.652815,14000,0,0,0,14000,10436.652815
924983,15211.177125,12200,0,2000,2000,14200,1011.177125
924991,32536.74953,22080,0,0,0,22080,10456.74953
924992,16001.575537,14960,0,0,0,14960,1041.5755368
925009,14033.098198,11600,0,1000,1000,12600,1433.0981977
925011,16600,15600,0,0,0,15600,1000
925015,6350,7800,0,0,0,7800,-1450
925021,9840,9020,0,0,0,9020,820
925022,14200,12600,0,0,0,12600,1600
925024,2400,6800,0,0,0,6800,-4400
925025,12570,12000,0,0,0,12000,570
925026,15400,11050,0,0,0,11050,4350
925027,30700,11400,0,0,0,11400,19300
925028,13500,7800,0,0,0,7800,5700
925029,41800,37600,0,0,0,37600,4200
925030,12230,4200,0,0,0,4200,8030
925068,15035.656971,13600,0,500,500,14100,935.65697067
925070,16424.573475,13200,0,800,800,14000,2424.5734751
925072,16707.376811,12000,0,1000,1000,13000,3707.3768111
925074,15036.652815,13200,18000,0,18000,31200,-16163.34718
925083,37018.932112,21600,0,0,0,21600,15418.932112
925099,35234.428121,21600,0,2500,2500,24100,11134.428121
925106,31025.129387,22000,0,1000,1000,23000,8025.1293871
925111,7800,8020,0,0,0,8020,-220
925112,8900,8160,0,0,0,8160,740
925113,8400,4200,0,0,0,4200,4200
925114,11590,7200,0,0,0,7200,4390
925115,8200,9732,0,0,0,9732,-1532
925116,15401.374356,8400,0,0,0,8400,7001.3743558
925117,24625.962143,8400,0,0,0,8400,16225.962143
925118,19551.824921,9800,0,0,0,9800,9751.8249213
925120,7807.330563,5700,0,0,0,5700,2107.330563
925121,14300,8640,0,0,0,8640,5660
925164,19023.82433,19800,0,0,0,19800,-776.1756701
925170,28818.326408,16800,16000,0,16000,32800,-3981.673592
925179,19010.995845,19200,0,0,0,19200,-189.0041554
925201,16795.29732,8300,0,0,0,8300,8495.2973196
925202,10221.991689,9000,1000,3000,4000,13000,-2778.008311
925204,44756.589375,26400,0,0,0,26400,18356.589375
925206,22173.30563,8400,0,500,500,8900,13273.30563
925207,13832.987534,7200,0,0,0,7200,6632.9875337
925209,10203.665282,6300,0,0,0,6300,3903.6652815
925211,12157.330563,5400,0,1000,1000,6400,5757.330563
925212,13200,7500,0,0,0,7500,5700
925213,20436.652815,34700,0,0,0,34700,-14263.34718
925216,28293.983378,9000,0,0,0,9000,19293.983378
925223,35903.665282,60800,0,1000,1000,61800,-25896.33472
925224,25721.991689,13800,0,0,0,13800,11921.991689
925226,8400,13700,0,0,0,13700,-5300
925228,29600,51700,2500,0,2500,54200,-24600
925229,35019.776687,21950,0,2000,2000,23950,11069.776687
925243,30003.665282,18600,1000,300,1300,19900,10103.665282
925246,89200,32200,0,0,0,32200,57000
925250,11400,10800,3000,0,3000,13800,-2400
925253,3800,7616,0,0,0,7616,-3816
925254,8400,6400,0,0,0,6400,2000
925261,11425.656971,9600,0,0,0,9600,1825.6569707
925270,9500,9200,0,0,0,9200,300
925276,17000,8400,0,0,0,8400,8600
925281,1800,7500,0,0,0,7500,-5700
925284,25001.34736,18900,0,0,0,18900,6101.3473601
925291,26400,12000,0,0,0,12000,14400
925312,49552.016655,26050,0,0,0,26050,23502.016655
925316,3002.9460474,14400,0,0,0,14400,-11397.05395
925322,0,4200,0,0,0,4200,-4200
925328,18600,13200,0,0,0,13200,5400
925331,1800,11200,0,0,0,11200,-9400
925334,30400,20400,0,0,0,20400,10000
925337,74181.682969,30000,0,1500,1500,31500,42681.682969
925341,14268.326408,18800,0,100,100,18900,-4631.673592
925342,25901.313941,20600,0,0,0,20600,5301.3139413
925346,46740.841484,26300,0,0,0,26300,20440.841484
925347,16073.30563,9400,0,0,0,9400,6673.3056305
925348,8000,20400,0,0,0,20400,-12400
925351,16640.318097,19500,0,1000,1000,20500,-3859.681903
925355,53003.665282,42000,0,0,0,42000,11003.665282
925359,15100,13200,0,0,0,13200,1900
925360,15218.326408,21500,0,0,0,21500,-6281.673592
925362,21505.255765,9100,0,0,0,9100,12405.255765
925363,55229.322252,31200,0,100,100,31300,23929.322252
925365,39510.511531,14700,0,1000,1000,15700,23810.511531
925367,60802.459699,17000,0,10000,10000,27000,33802.459699
925368,36830.469317,41420,0,300,300,41720,-4889.530683
925373,21914.480914,18400,0,0,0,18400,3514.4809138
925377,19810.995845,9600,0,0,0,9600,10210.995845
925381,22213.665282,22160,0,0,0,22160,53.665281524
925382,17900,11800,0,0,0,11800,6100
925383,19200,21700,0,0,0,21700,-2500
925390,19200,13200,0,0,0,13200,6000
925392,18600,17400,0,0,0,17400,1200
925394,25600,14500,0,0,0,14500,11100
925399,21600,15400,0,0,0,15400,6200
925403,5400,6600,0,0,0,6600,-1200
925426,3000,7800,0,0,0,7800,-4800
925429,13450,13200,0,0,0,13200,250
925430,13450,13200,0,0,0,13200,250
925435,15600,14100,0,0,0,14100,1500
925436,21100,15000,0,0,0,15000,6100
925437,19700,11000,0,0,0,11000,8700
925439,21779.322252,19200,0,0,0,19200,2579.3222522
925441,25320.87426,20400,0,0,0,20400,4920.8742598
925442,36023.675682,19200,0,0,0,19200,16823.675682
925444,4207.330563,10800,0,0,0,10800,-6592.669437
925446,12800,12000,0,0,0,12000,800
925449,20412.542714,16800,0,0,0,16800,3612.5427141
925450,21809.163204,18000,0,0,0,18000,3809.1632038
925452,3000,8700,0,0,0,8700,-5700
925453,7503.6652815,5800,0,0,0,5800,1703.6652815
925456,12750,7800,0,0,0,7800,4950
925457,0,8136,0,0,0,8136,-8136
925459,15600,13800,0,0,0,13800,1800
925461,19203.665282,18000,0,0,0,18000,1203.6652815
925463,22403.665282,16200,0,0,0,16200,6203.6652815
925464,26131.287837,18500,0,0,0,18500,7631.2878366
925466,39497.526963,37100,0,0,0,37100,2397.526963
925468,17903.665282,12000,0,0,0,12000,5903.6652815
925469,71551.542361,37400,0,500,500,37900,33651.542361
925478,13400,12700,0,0,0,12700,700
925479,40018.976481,17300,0,0,0,17300,22718.976481
925480,3050,7800,0,0,0,7800,-4750
925482,13000,7800,0,0,0,7800,5200
925484,33909.958446,17700,0,0,0,17700,16209.958446
925485,19700,12940,0,0,0,12940,6760
925487,22051.832641,12000,0,0,0,12000,10051.832641
925488,26701.475845,21220,0,0,0,21220,5481.4758451
925489,16950,13200,0,0,0,13200,3750
925491,3757,9400,0,0,0,9400,-5643
925493,20459.163204,20000,0,0,0,20000,459.16320381
925496,8440,12000,0,0,0,12000,-3560
925501,22112.013278,17400,0,0,0,17400,4712.0132777
925502,22115.203262,12000,0,0,0,12000,10115.203262
925503,1800.3665282,4824,0,0,0,4824,-3023.633472
925508,6250,6360,0,0,0,6360,-110
925510,9850,8500,0,0,0,8500,1350
925515,15600,15200,0,0,0,15200,400
925518,20409.163204,21300,0,0,0,21300,-890.8367962
925521,30400,18600,0,0,0,18600,11800
925525,26807.330563,23400,0,0,0,23400,3407.330563
925526,19669.932389,9200,0,0,0,9200,10469.932389
925533,26203.665282,23400,0,0,0,23400,2803.6652815
925538,3600,13200,0,0,0,13200,-9600
925540,75687.371087,30900,0,0,0,30900,44787.371087
925541,20453.665282,26600,0,0,0,26600,-6146.334718
925543,41236.760375,10800,0,0,0,10800,30436.760375
925547,21800,19200,0,0,0,19200,2600
925548,17712.182143,13600,0,0,0,13600,4112.1821428
925549,15623.297024,10800,0,0,0,10800,4823.2970241
925555,22478.809837,5640,0,0,0,5640,16838.809837
925562,45189.246128,10200,0,0,0,10200,34989.246128
925564,2163.6940029,7750,0,0,0,7750,-5586.305997
925567,84762.86843,54400,0,0,0,54400,30362.86843
925577,13300,11424,0,0,0,11424,1876
925578,32811.14183,38800,0,0,0,38800,-5988.85817
925579,2400,7800,0,0,0,7800,-5400
925591,18000,7800,0,0,0,7800,10200
925735,31751.422884,24760,0,400,400,25160,6591.4228842
925743,25108.550109,20400,0,500,500,20900,4208.5501092
925744,24113.140153,23550,0,600,600,24150,-36.85984708
925747,12803.447976,13200,0,0,0,13200,-396.5520244
925752,31956.36229,25400,0,400,400,25800,6156.3622905
925757,21742.418622,19200,0,0,0,19200,2542.418622
925758,20807.601514,20400,0,700,700,21100,-292.3984856
925759,15800,16850,0,0,0,16850,-1050
925761,28376.984656,26000,0,800,800,26800,1576.9846559
925763,15006.758052,16560,0,300,300,16860,-1853.241948
925764,10200,9600,0,200,200,9800,400
925772,24972.080303,22900,0,1000,1000,23900,1072.0803026
925774,20970.989154,21000,0,1000,1000,22000,-1029.010846
925775,14147.083613,14400,0,0,0,14400,-252.9163871
925776,14177.612933,15500,0,0,0,15500,-1322.387067
925777,21850.35262,19220,0,1500,1500,20720,1130.3526202
925778,26401.968725,24000,0,750,750,24750,1651.9687246
925781,41836.016756,39400,0,1000,1000,40400,1436.0167562
925820,19448.415436,19250,0,0,0,19250,198.41543631
925822,18589.864886,18100,0,250,250,18350,239.86488575
925823,18426.985689,17600,0,350,350,17950,476.98568867
925824,27540.247044,21300,0,500,500,21800,5740.247044
925827,19599.996136,18000,0,400,400,18400,1199.9961365
925828,41307.360095,27200,0,500,500,27700,13607.360095
925829,33814.835089,29200,0,1000,1000,30200,3614.8350885
925831,8613.9037777,13700,0,0,0,13700,-5086.096222
925835,33243.074809,24300,0,700,700,25000,8243.0748087
925861,8755.2583236,8160,0,0,0,8160,595.25832358
925862,14017.182502,12800,0,0,0,12800,1217.1825019
925863,12706.230252,14700,0,0,0,14700,-1993.769748
925866,9440.3727186,8760,0,0,0,8760,680.37271859
925868,47422.873947,63200,11000,0,11000,74200,-26777.12605
925871,20417.848781,24900,0,0,0,24900,-4482.151219
925880,25907.207728,23800,0,0,0,23800,2107.2077281
925893,19800,18000,0,0,0,18000,1800
925895,17950,16800,0,0,0,16800,1150
925897,17003.672082,20600,0,0,0,20600,-3596.327918
925902,17806.011793,17400,0,0,0,17400,406.01179321
925905,23006.003859,20500,0,0,0,20500,2506.0038585
925910,16630.055308,20200,0,0,0,20200,-3569.944692
925918,23427.85614,17400,0,0,0,17400,6027.8561396
925953,11817.921034,10800,0,0,0,10800,1017.9210339
925955,22375.988008,18200,0,0,0,18200,4175.9880077
925956,21473.784004,19700,0,0,0,19700,1773.7840037
925965,11785.816019,10200,0,0,0,10200,1585.8160191
925970,11171.887949,13200,0,0,0,13200,-2028.112051
925973,18514.526431,14900,0,0,0,14900,3614.5264308
926000,23036.652815,19200,0,0,0,19200,3836.6528152
926001,14798.326408,14900,0,0,0,14900,-101.6735924
926002,19018.326408,18500,0,0,0,18500,518.32640762
926003,26784.286592,15600,0,3000,3000,18600,8184.2865924
926004,17718.326408,16700,0,0,0,16700,1018.3264076
926005,24248.070305,19800,0,0,0,19800,4448.0703053
926007,11441.632038,19800,0,3000,3000,22800,-11358.36796
926010,24427.684221,22200,0,0,0,22200,2227.6842215
926041,24556.526622,16200,0,0,0,16200,8356.5266224
926044,50690.866624,32100,0,0,0,32100,18590.866624
926045,27038.243299,23900,0,0,0,23900,3138.2432991
926046,12718.326408,13000,0,0,0,13000,-281.6735924
926048,16810.995845,10800,0,0,0,10800,6010.9958446
926049,29764.410166,25600,0,0,0,25600,4164.4101655
926056,26054.979223,29400,0,0,0,29400,-3345.020777
926057,25743.193212,16200,0,0,0,16200,9543.1932119
926058,23360.765669,24600,0,0,0,24600,-1239.234331
926059,15927.412511,15100,0,0,0,15100,827.41251084
926092,13508.430148,27000,0,320,320,27320,-13811.56985
926095,28540.869692,19800,7400,0,7400,27200,1340.8696919
926099,39409.529732,16800,0,0,0,16800,22609.529732
926101,13405.497922,13280,0,0,0,13280,125.49792229
926105,54954.979223,29940,0,0,0,29940,25014.979223
926106,15012.828485,21300,0,1000,1000,22300,-7287.171515
926137,21536.652815,16800,0,0,0,16800,4736.6528152
926138,0,6560,0,0,0,6560,-6560
926179,26142.322252,25100,5000,0,5000,30100,-3957.677748
926184,28550,16800,0,0,0,16800,11750
926186,68043.983378,62000,0,0,0,62000,6043.9833783
926188,23800,21700,0,0,0,21700,2100
926192,21029.322252,24000,0,650,650,24650,-3620.677748
926224,18010,19840,0,0,0,19840,-1830
926225,18010.995845,18600,0,0,0,18600,-589.0041554
926228,16900,13800,0,1200,1200,15000,1900
926269,13946.611261,13200,0,1000,1000,14200,-253.388739
926273,19452.454561,14400,0,0,0,14400,5052.4545606
926274,14671.611531,17000,0,0,0,17000,-2328.388469
926276,14700,13200,0,0,0,13200,1500
926278,17420.995845,14000,0,350,350,14350,3070.9958446
926279,30200,28200,0,0,0,28200,2000
926290,16000,20600,0,0,0,20600,-4600
926311,17407.330563,16600,0,0,0,16600,807.33056305
926312,17800,19100,0,0,0,19100,-1300
926315,29036.652815,24000,0,1500,1500,25500,3536.6528152
926317,14367.330563,11400,0,0,0,11400,2967.330563
926318,31043.983378,32900,0,850,850,33750,-2706.016622
926331,13097.330563,12100,0,0,0,12100,997.33056305
926361,51262.309786,31200,0,2000,2000,33200,18062.309786
926363,17836.652815,10800,3000,500,3500,14300,3536.6528152
926365,41975.449199,28900,0,1000,1000,29900,12075.449199
926383,21135.542953,16600,0,550,550,17150,3985.5429526
926401,26995.273821,22900,0,0,0,22900,4095.2738208
926403,8167.6652815,11104,0,0,0,11104,-2936.334718
926404,34902.914795,24800,0,0,0,24800,10102.914795
926405,15955.760711,16700,0,0,0,16700,-744.2392894
926406,15205.872444,11400,0,0,0,11400,3805.8724443
926413,17795.394182,12100,0,0,0,12100,5695.3941824
926415,17892.150738,11400,0,0,0,11400,6492.1507375
926416,28969.473766,17400,0,0,0,17400,11569.473766
926421,22567.807708,18000,0,0,0,18000,4567.8077082
926423,22972.436402,16800,0,0,0,16800,6172.4364017
926424,17912.828485,13700,0,0,0,13700,4212.8284853
926448,35057.255444,30000,0,990,990,30990,4067.2554445
926449,14021.991689,21200,0,0,0,21200,-7178.008311
926460,32202.410901,19200,10000,0,10000,29200,3002.4109013
926461,14400,17360,0,0,0,17360,-2960
926464,42422.547551,26380,0,0,0,26380,16042.547551
926468,19545.816019,16800,0,0,0,16800,2745.8160191
926471,22825.656971,49800,0,0,0,49800,-26974.34303
926474,8000,15600,0,300,300,15900,-7900
926493,9505.600671,7800,0,0,0,7800,1705.600671
926503,23418.000127,18000,0,0,0,18000,5418.0001269
926510,33138.461144,20000,0,0,0,20000,13138.461144
926513,14801.654544,11700,0,0,0,11700,3101.6545435
926514,27409.629218,19600,0,0,0,19600,7809.6292182
926524,55972.623064,22400,0,0,0,22400,33572.623064
926531,13805.324153,14300,0,0,0,14300,-494.675847
926533,20329.47929,16400,0,450,450,16850,3479.4792901
926535,44695.757178,24769.6,0,0,0,24769.6,19926.157178
926537,7805.8644504,9940,0,0,0,9940,-2134.13555
926539,4103.6652815,8900,0,0,0,8900,-4796.334718
926542,44743.82433,22404,0,0,0,22404,22339.82433
926544,40531.62095,23900,0,0,0,23900,16631.62095
926545,23017.569173,14800,0,0,0,14800,8217.5691731
926549,20449.449247,18600,10000,0,10000,28600,-8150.550753
926554,16165.179133,11400,0,0,0,11400,4765.1791335
926556,17416.493767,18100,0,0,0,18100,-683.5062331
926581,7200,14900,0,0,0,14900,-7700
926585,20401.571256,13200,0,500,500,13700,6701.5712564
926590,23000,20000,0,0,0,20000,3000
926599,30860,24000,0,700,700,24700,6160
926628,23759.99153,12000,0,0,0,12000,11759.99153
926633,0,3750,0,0,0,3750,-3750
926639,36397.627829,15800,0,0,0,15800,20597.627829
926642,10097.679416,7040,0,0,0,7040,3057.6794165
926645,42593.136424,13720,0,0,0,13720,28873.136424
926650,35145.268653,7200,0,0,0,7200,27945.268653
926652,18998.911681,11560,0,0,0,11560,7438.9116808
926669,35584.830688,14400,0,0,0,14400,21184.830688
926674,31310,25800,0,500,500,26300,5010
926676,19125,9600,0,500,500,10100,9025
926677,44916.893619,29600,0,2000,2000,31600,13316.893619
926681,27566.288469,18400,0,1500,1500,19900,7666.2884686
926691,22400,27600,0,1000,1000,28600,-6200
926693,20371.53018,20000,0,0,0,20000,371.53017957
926711,59812.761854,22600,0,0,0,22600,37212.761854
926714,24812.089433,23100,0,2000,2000,25100,-287.910567
926715,21217.456598,17400,0,1000,1000,18400,2817.4565985
926719,38030.85402,16800,0,1300,1300,18100,19930.85402
926723,35427.770685,28045,0,2000,2000,30045,5382.770685
926764,22980.636194,10800,0,0,0,10800,12180.636194
926765,47261.02336,25080,0,0,0,25080,22181.02336
926769,29461.163204,24240,1000,0,1000,25240,4221.1632038
926780,28084.964035,17528,0,130,130,17658,10426.964035
926808,7030,6600,0,0,0,6600,430
926812,17390,21200,0,400,400,21600,-4210
926813,16031,10800,0,0,0,10800,5231
926816,34791.373519,14400,0,0,0,14400,20391.373519
926818,24592.665882,22700,0,0,0,22700,1892.6658823
926820,26301.393496,20640,0,300,300,20940,5361.3934959
926822,20640,21600,0,400,400,22000,-1360
926823,27600,27000,0,1000,1000,28000,-400
926849,17006.516164,23600,0,800,800,24400,-7393.483836
926851,21051.604922,18000,0,500,500,18500,2551.6049218
926852,17568.436032,15400,0,0,0,15400,2168.4360324
926856,17180,16200,0,0,0,16200,980
926857,13320,15900,0,0,0,15900,-2580
926858,22892.832007,17400,0,600,600,18000,4892.8320074
926859,17160,13200,0,0,0,13200,3960
926860,41321.232188,31200,0,1000,1000,32200,9121.2321882
926861,22872.391335,27700,0,0,0,27700,-4827.608665
926864,20540,17401,0,0,0,17401,3139
926868,27221.041447,16200,0,600,600,16800,10421.041447
926870,15057,14000,0,0,0,14000,1057
926896,21530.829742,23780,0,0,0,23780,-2249.170258
926901,37014.661126,32000,0,0,0,32000,5014.6611261
926902,25400,23200,0,0,0,23200,2200
926904,30873.30563,23200,0,0,0,23200,7673.3056305
926908,26276.909965,33600,0,0,0,33600,-7323.090035
926909,30100,24700,0,0,0,24700,5400
926920,8400,19200,0,0,0,19200,-10800
926921,75625.346534,48000,0,350,350,48350,27275.346534
926924,7020,7728,0,0,0,7728,-708
926941,44454.979223,24680,0,0,0,24680,19774.979223
926942,50288.326408,22270,0,0,0,22270,28018.326408
926943,8400,18100,1500,0,1500,19600,-11200
926945,3643.6652815,4560,0,0,0,4560,-916.3347185
926948,18918.326408,14400,0,0,0,14400,4518.3264076
926950,40851.837329,27600,15000,0,15000,42600,-1748.162671
926952,18484.888343,9600,0,0,0,9600,8884.8883433
926956,45836.652815,20400,0,0,0,20400,25436.652815
926966,26390.553373,14400,0,230,230,14630,11760.553373
926972,13328.326408,12000,0,0,0,12000,1328.3264076
926973,40598.343624,27040,0,700,700,27740,12858.343624
926992,61698.922803,24000,0,0,0,24000,37698.922803
926994,21210,18000,0,400,400,18400,2810
926997,31122.932225,34200,10000,1300,11300,45500,-14377.06777
926998,17609.163204,11550,0,0,0,11550,6059.1632038
927002,42336.652815,16500,0,0,0,16500,25836.652815
927008,27525,12800,0,0,0,12800,14725
927014,12002.199169,12500,0,0,0,12500,-497.8008311
927023,63018.439755,29400,0,0,0,29400,33618.439755
927026,12000,10900,0,0,0,10900,1100
927032,8730.5490754,5280,0,0,0,5280,3450.5490754
927033,36159.322252,30900,0,0,0,30900,5259.3222522
927034,70848.632832,20350,8000,0,8000,28350,42498.632832
927035,25395.991689,14400,0,0,0,14400,10995.991689
