nquest,TDEBITC,TDEBITD,TDEBITE,TDEBITF,TDEBITG,PFIMM,PFCONS,PFAZ,PFCARTE,PFCC,RATADEB_RES,RATADEB_AIMM,RATADEB_FAM,RATADEB,RATADEB_PROF,PFCOLL,PFNOCOLL
911911,0,0,0,0,0,100000,0,0,0,0,10000,,,10000,,100000,0
911913,0,0,0,0,0,0,0,9300,0,0,,,,213,213,0,9300
911914,0,0,0,0,0,0,0,0,0,0,,,,,,,
911917,0,0,0,0,0,0,0,0,0,0,,,,,,,
911918,0,0,0,0,0,0,0,0,0,0,,,,,,,
911919,0,0,0,0,0,0,0,0,0,1896.6425057,,,,,,0,1896.6425057
911922,0,0,0,0,0,0,0,0,0,0,,,,,,,
911923,0,0,0,0,0,0,0,0,0,0,,,,,,,
911926,0,0,0,0,0,0,0,0,0,0,,,,,,,
911932,0,0,0,0,0,60000,0,0,0,0,6000,,,6000,,60000,0
911937,0,0,0,0,0,54000,0,0,0,0,7500,,,7500,,54000,0
911938,0,0,0,0,0,0,0,0,0,0,,,,,,,
911940,0,0,0,0,0,0,0,0,0,0,,,,,,,
911947,0,0,0,0,0,0,0,0,0,0,,,,,,,
911950,0,0,0,0,0,0,0,0,0,0,,,,,,,
911952,0,0,0,0,0,0,0,0,0,0,,,,,,,
911956,0,0,0,0,0,0,0,0,0,0,,,,,,,
911960,0,0,0,0,0,0,0,0,0,0,,,,,,,
911962,0,0,0,0,0,0,0,0,0,0,,,,,,,
911963,0,0,0,0,0,0,0,0,0,0,,,,,,,
911966,0,0,0,0,0,0,0,0,0,0,,,,,,,
911972,0,0,0,0,0,0,0,0,0,0,,,,,,,
911976,0,0,0,0,0,0,0,0,0,0,,,,,,,
911977,0,0,0,0,14000,148000,14000,0,0,0,6000,,700,6700,,148000,14000
911983,0,0,0,0,0,0,0,0,0,0,,,,,,,
911992,0,0,0,0,0,0,0,0,0,0,,,,,,,
911993,0,0,0,0,0,2000,0,0,0,0,2600,,,2600,,0,2000
911994,0,0,0,0,0,0,0,0,0,0,,,,,,,
911997,0,0,0,0,0,0,0,0,0,0,,,,,,,
911999,0,0,0,0,0,0,0,0,0,0,,,,,,,
912001,0,200,0,0,0,0,200,0,0,0,,,400,400,,0,200
912017,3000,0,0,0,0,8000,3000,0,0,0,3000,,2000,5000,,0,11000
912020,0,0,0,0,0,0,0,0,1380.3485171,0,,,,,,0,1380.3485171
912022,8000,0,0,0,0,0,8000,0,2000,0,,,8000,8000,,0,10000
912030,0,0,0,0,0,0,0,20000,0,0,,,,,,,
912033,0,0,0,0,0,0,0,3000,0,0,,,,,,,
912042,0,0,0,0,0,0,0,0,0,0,,,,,,,
912051,0,0,0,0,0,66000,0,0,0,0,,16800,,16800,,66000,0
912054,0,0,0,0,0,72000,0,0,0,0,6000,,,6000,,72000,0
912087,0,0,0,0,0,0,0,0,0,0,,,,,,,
912095,0,0,0,0,0,0,0,0,0,0,,,,,,,
912096,0,0,0,0,0,0,0,0,0,0,,,,,,,
912104,6800,0,0,0,0,115000,6800,0,500,0,7200,,1300,8500,,115000,7300
912134,0,0,0,0,0,0,0,0,0,0,,,,,,,
912142,0,0,0,0,0,0,0,0,0,0,,,,,,,
912146,0,0,0,0,0,0,0,0,0,0,,,,,,,
912147,0,0,0,0,0,0,0,0,0,0,,,,,,,
912148,0,0,0,0,0,0,0,0,0,0,,,,,,,
912150,0,0,0,0,0,0,0,0,0,0,,,,,,,
912151,0,0,0,0,0,35000,0,0,0,0,4400,,,4400,,35000,0
912154,0,0,0,21000,0,55000,21000,0,0,0,4080,,3960,8040,,55000,21000
912165,0,0,0,0,0,0,0,0,0,0,,,,,,,
912173,0,0,0,0,0,0,0,0,0,0,,,,,,,
912185,0,0,0,0,0,0,0,0,0,0,,,,,,,
912192,0,0,0,0,0,0,0,0,0,0,,,,,,,
912205,0,0,0,0,0,0,0,0,0,0,,,,,,,
912209,0,0,0,0,0,0,0,0,0,0,,,,,,,
912210,0,0,0,0,0,0,0,0,0,0,,,,,,,
912214,0,0,0,0,0,0,0,0,0,0,,,,,,,
912216,0,0,0,0,0,0,0,0,0,0,,,,,,,
912220,0,0,0,0,0,0,0,0,0,0,,,,,,,
912222,0,0,0,0,0,0,0,0,0,0,,,,,,,
912223,0,0,0,0,0,0,0,0,0,0,,,,,,,
912227,0,0,0,0,0,0,0,0,0,0,,,,,,,
912229,0,0,0,0,0,0,0,0,0,0,,,,,,,
912241,0,0,0,0,0,70000,0,0,0,0,4500,,,4500,,70000,0
912258,0,0,0,0,0,0,0,0,0,0,,,,,,,
912261,0,0,0,0,0,0,0,0,0,0,,,,,,,
912262,0,0,0,0,0,0,0,0,0,0,,,,,,,
912266,0,0,0,0,0,0,0,0,0,0,,,,,,,
912267,0,0,0,0,0,0,0,0,0,0,,,,,,,
912270,0,0,0,0,0,0,0,0,0,0,,,,,,,
912271,0,0,0,0,0,0,0,0,0,0,,,,,,,
912273,0,0,0,0,0,0,0,0,0,0,,,,,,,
912274,0,0,0,1100,0,0,1100,0,0,1730.1139961,,,990,990,,1100,1730.1139961
912281,0,0,0,0,0,35000,0,0,0,2263.4617206,7600,,,7600,,0,37263.461721
912290,0,0,0,0,0,70000,0,0,0,0,3000,,,3000,,70000,0
912292,0,1400,0,0,0,0,1400,0,0,0,,,1300,1300,,0,1400
912310,0,0,0,0,0,0,0,0,0,0,,,,,,,
912313,0,0,0,0,0,0,0,0,0,0,,,,,,,
912315,0,0,0,0,0,0,0,0,0,0,,,,,,,
912335,0,0,0,0,0,0,0,0,0,0,,,,,,,
912336,0,0,0,0,0,0,0,0,0,0,,,,,,,
912338,0,0,0,0,0,0,0,0,0,0,,,,,,,
912342,0,0,0,0,0,120000,0,0,0,0,11400,,,11400,,120000,0
912351,0,0,0,0,0,0,0,0,0,0,,,,,,,
912360,0,0,0,0,0,0,0,0,0,0,,,,,,,
912362,0,0,0,0,0,0,0,0,0,0,,,,,,,
912364,0,0,0,0,0,12000,0,0,0,0,3960,,,3960,,12000,0
912367,0,0,0,0,0,0,0,0,0,0,,,,,,,
912368,0,0,0,0,0,0,0,10000,0,0,,,,10000,10000,10000,0
912372,0,0,0,0,0,0,0,0,0,0,,,,,,,
912376,0,0,0,0,0,0,0,0,0,0,,,,,,,
912377,0,0,0,0,0,0,0,0,0,0,,,,,,,
912382,0,0,0,0,0,0,0,0,0,0,,,,,,,
912385,0,0,0,0,0,0,0,0,0,0,,,,,,,
912398,0,0,0,0,0,0,0,0,0,0,,,,,,,
912400,0,0,0,0,0,80000,0,0,0,2122.9916751,7800,,,7800,,80000,2122.9916751
912409,0,0,0,0,0,0,0,0,0,0,,,,,,,
912411,0,0,0,0,0,0,0,0,0,800,,,,,,0,800
912441,0,0,0,0,0,0,0,0,0,0,,,,,,,
912444,0,0,0,0,0,0,0,0,0,0,,,,,,,
912445,0,0,0,0,0,0,0,0,0,0,,,,,,,
912446,0,0,0,0,0,0,0,0,0,0,,,,,,,
912449,0,0,0,0,0,0,0,0,0,0,,,,,,,
912451,0,0,0,0,0,0,0,0,0,0,,,,,,,
912452,0,0,0,0,0,0,0,0,0,0,,,,,,,
912453,0,0,0,0,0,0,0,0,0,0,,,,,,,
912456,0,0,0,0,0,0,0,0,0,0,,,,,,,
912459,0,0,0,0,0,0,0,0,0,0,,,,,,,
912467,0,0,0,0,0,0,0,0,0,0,,,,,,,
912473,0,0,0,0,0,0,0,0,0,0,,,,,,,
912476,0,0,0,0,0,0,0,0,0,0,,,,,,,
912482,0,0,0,0,0,0,0,0,0,0,,,,,,,
912488,0,0,0,0,0,0,0,0,0,0,,,,,,,
912493,0,0,0,0,0,0,0,0,0,0,,,,,,,
912494,0,0,0,0,0,0,0,0,0,0,,,,,,,
912495,0,0,0,0,0,0,0,0,0,0,,,,,,,
912497,0,0,0,0,0,0,0,0,0,0,,,,,,,
912500,0,0,0,0,0,0,0,0,0,0,,,,,,,
912501,0,0,0,0,0,0,0,0,0,0,,,,,,,
912502,0,0,0,0,0,0,0,0,0,0,,,,,,,
912504,0,0,0,0,0,0,0,0,0,0,,,,,,,
912515,0,0,0,0,0,100000,0,0,0,0,8400,,,8400,,100000,0
912535,0,0,0,0,0,0,0,0,0,0,,,,,,,
912536,0,0,0,0,0,0,0,0,0,400,,,,,,0,400
912538,0,0,0,0,0,0,0,0,0,0,,,,,,,
912540,0,0,0,0,0,0,0,0,0,0,,,,,,,
912541,0,0,0,0,0,0,0,0,0,0,,,,,,,
912543,0,0,0,0,0,0,0,0,0,0,,,,,,,
912552,0,0,0,0,0,0,0,0,0,0,,,,,,,
912555,0,0,0,0,0,0,0,0,0,0,,,,,,,
912560,0,0,0,0,0,0,0,0,0,0,,,,,,,
912561,0,0,0,0,0,0,0,0,0,0,,,,,,,
912562,0,0,0,0,0,0,0,0,0,0,,,,,,,
912563,0,0,0,0,0,0,0,0,0,0,,,,,,,
912565,0,0,0,0,0,0,0,0,0,0,,,,,,,
912566,0,0,0,0,0,0,0,0,0,0,,,,,,,
912568,0,0,0,0,0,0,0,0,0,0,,,,,,,
912571,0,0,0,0,0,0,0,0,0,0,,,,,,,
912591,50,0,0,0,0,0,50,0,0,0,,,3000,3000,,0,50
912593,0,0,0,0,0,0,0,0,0,0,,,,,,,
912594,0,0,0,0,0,2064,0,0,0,0,5500,,,5500,,0,2064
912597,0,0,0,0,0,0,0,0,0,0,,,,,,,
912615,0,0,0,0,0,75000,0,0,0,0,9000,,,9000,,0,75000
912630,0,0,0,0,0,0,0,0,0,0,,,,,,,
912631,0,0,0,0,0,3000,0,0,0,0,,2500,,2500,,0,3000
912634,0,0,0,0,0,0,0,0,0,0,,,,,,,
912635,0,0,0,0,0,0,0,0,0,0,,,,,,,
912637,0,0,0,0,0,0,0,0,0,0,,,,,,,
912638,0,0,0,0,0,0,0,0,0,0,,,,,,,
912639,0,0,0,0,0,0,0,0,0,0,,,,,,,
912640,0,0,0,0,0,0,0,0,0,0,,,,,,,
912642,0,0,0,0,0,0,0,0,1271.1721791,0,,,,,,0,1271.1721791
912646,0,0,0,0,0,0,0,0,0,0,,,,,,,
912647,0,0,0,0,0,0,0,0,0,0,,,,,,,
912649,0,0,0,0,0,0,0,0,0,0,,,,,,,
912651,0,0,0,0,0,0,0,0,0,0,,,,,,,
912652,0,0,0,0,0,0,0,0,0,0,,,,,,,
912653,0,0,0,0,0,0,0,0,0,0,,,,,,,
912656,0,0,0,0,0,0,0,0,0,0,,,,,,,
912661,0,0,0,0,0,0,0,0,0,0,,,,,,,
912662,0,0,0,0,0,0,0,0,0,0,,,,,,,
912663,0,0,0,0,0,0,0,0,0,0,,,,,,,
912664,0,0,0,0,0,0,0,0,0,0,,,,,,,
912666,0,0,0,0,0,0,0,0,0,0,,,,,,,
912667,0,0,0,0,0,0,0,0,0,0,,,,,,,
912673,0,0,0,0,0,0,0,0,0,0,,,,,,,
912680,10000,0,0,0,0,26000,10000,0,0,0,9000,,5300,14300,,36000,0
912681,0,0,0,0,0,0,0,0,0,0,,,,,,,
912682,0,0,0,0,0,0,0,0,0,0,,,,,,,
912686,0,0,0,0,0,0,0,0,0,0,,,,,,,
912689,0,0,0,0,0,0,0,0,0,0,,,,,,,
912694,0,0,0,0,0,0,0,0,0,0,,,,,,,
912696,0,0,0,0,0,0,0,0,0,0,,,,,,,
912699,0,0,0,0,0,0,0,0,0,0,,,,,,,
912700,0,0,0,0,0,0,0,0,0,0,,,,,,,
912701,0,0,0,0,0,80000,0,0,0,0,7200,,,7200,,80000,0
912716,8000,0,0,0,0,0,8000,0,0,0,,,1200,1200,,8000,0
912717,0,0,0,0,0,0,0,0,0,0,,,,,,,
912721,0,0,0,0,0,0,0,0,0,0,,,,,,,
912731,0,0,0,0,0,0,0,0,0,0,,,,,,,
912737,0,0,0,0,0,0,0,0,0,0,,,,,,,
912740,0,0,0,0,0,72000,0,0,0,0,3030,,,3030,,72000,0
912751,0,0,0,0,0,0,0,0,0,0,,,,,,,
912759,0,0,0,0,0,0,0,0,0,0,,,,,,,
912761,0,0,0,0,0,0,0,0,0,0,,,,,,,
912768,0,0,0,0,0,0,0,0,0,0,,,,,,,
912773,0,0,0,0,0,0,0,0,0,0,,,,,,,
912778,0,0,0,0,0,16000,0,0,0,0,6000,,,6000,,16000,0
912779,0,0,0,0,0,107000,0,0,0,0,5040,,,5040,,107000,0
912793,0,0,0,0,0,0,0,0,0,0,,,,,,,
912798,0,0,0,0,0,0,0,0,0,0,,,,,,,
912799,0,0,0,0,0,0,0,0,0,0,,,,,,,
912810,0,0,0,0,0,0,0,0,0,0,,,,,,,
912813,0,0,0,0,0,40000,0,0,0,0,3700,,,3700,,40000,0
912815,0,0,0,0,0,0,0,0,0,0,,,,,,,
912821,0,0,0,0,0,0,0,0,0,0,,,,,,,
912840,0,0,0,0,0,0,0,0,0,0,,,,,,,
912841,0,0,0,0,0,0,0,0,0,0,,,,,,,
912848,0,0,0,0,0,0,0,0,0,0,,,,,,,
912849,0,0,0,0,0,0,0,0,0,0,,,,,,,
912854,0,0,0,0,0,0,0,0,0,0,,,,,,,
912861,0,0,0,0,0,0,0,0,0,0,,,,,,,
912870,0,0,0,0,0,0,0,0,0,0,,,,,,,
912883,0,0,0,0,0,0,0,0,1477.0863451,2024.4649982,,,,,,0,3501.5513433
912888,0,0,0,0,0,0,0,0,0,0,,,,,,,
912891,0,0,0,0,0,0,0,0,0,0,,,,,,,
912892,0,0,0,0,0,0,0,0,0,0,,,,,,,
912896,0,0,0,0,0,0,0,0,0,0,,,,,,,
912897,0,0,0,0,0,0,0,0,0,0,,,,,,,
912898,0,0,0,0,0,0,0,0,0,0,,,,,,,
912899,0,0,0,0,0,0,0,0,0,0,,,,,,,
912900,0,0,0,0,0,0,0,0,0,0,,,,,,,
912903,0,0,0,0,0,0,0,0,0,0,,,,,,,
912905,0,0,0,0,0,110000,0,0,1245.5554782,2000,6720,,,6720,,110000,3245.5554782
912906,10000,0,0,0,0,0,10000,15000,0,0,,,6000,6000,,10000,0
912912,0,0,0,0,0,0,0,0,0,0,,,,,,,
912913,0,0,0,0,0,0,0,0,0,0,,,,,,,
912926,9600,0,0,0,0,91800,9600,0,0,2279.3356619,10200,,2040,12240,,101400,2279.3356619
912928,0,0,0,0,0,0,0,0,0,0,,,,,,,
912935,0,0,0,0,0,0,0,0,0,0,,,,,,,
912936,0,0,0,0,0,0,0,0,0,0,,,,,,,
912938,9000,0,0,0,0,120000,9000,0,0,0,8500,,3300,11800,,120000,9000
912941,0,0,0,0,0,0,0,0,0,0,,,,,,,
912944,0,0,0,0,0,0,0,0,0,0,,,,,,,
912946,0,0,0,0,0,0,0,0,0,0,,,,,,,
912947,0,0,0,0,0,0,0,0,0,0,,,,,,,
912956,0,0,0,0,0,0,0,0,0,0,,,,,,,
912960,0,0,0,0,0,0,0,28000,0,1000,,,,2215,2215,0,15000
912964,0,0,0,0,0,0,0,0,0,0,,,,,,,
912968,0,0,0,0,0,70000,0,0,0,0,,2000,,2000,,70000,0
912977,0,0,0,0,0,0,0,0,0,0,,,,,,,
912979,0,0,0,0,0,0,0,0,0,2500,,,,,,0,2500
912986,0,0,0,0,0,131000,0,0,0,0,7600,,,7600,,131000,0
912999,0,0,0,0,0,0,0,0,0,0,,,,,,,
913002,0,0,0,0,0,0,0,0,0,0,,,,,,,
913004,0,0,0,0,0,0,0,0,0,0,,,,,,,
913010,0,0,0,0,0,0,0,0,0,0,,,,,,,
913012,0,0,0,0,0,0,0,0,0,0,,,,,,,
913024,0,0,0,0,0,153000,0,0,0,0,7000,,,7000,,153000,0
913028,0,16000,0,4000,0,0,20000,0,0,0,,,4360,4360,,0,20000
913030,0,0,0,0,0,0,0,0,0,0,,,,,,,
913031,0,0,0,0,0,0,0,0,0,0,,,,,,,
913033,0,0,0,0,0,0,0,0,0,0,,,,,,,
913034,0,0,0,0,0,0,0,0,0,0,,,,,,,
913040,0,0,0,0,0,0,0,0,0,2399.1592707,,,,,,0,2399.1592707
913046,0,0,0,300,0,260000,300,0,0,0,10800,,600,11400,,260000,300
913061,0,0,0,0,0,0,0,0,0,0,,,,,,,
913064,0,0,0,0,0,0,0,0,0,0,,,,,,,
913065,0,0,0,0,0,0,0,0,0,0,,,,,,,
913067,0,0,0,0,0,0,0,0,0,0,,,,,,,
913069,0,0,0,0,0,0,0,0,0,0,,,,,,,
913070,0,0,0,0,0,0,0,0,0,0,,,,,,,
913072,0,0,0,0,0,0,0,0,0,4000,,,,,,0,4000
913076,0,0,0,0,0,0,0,0,0,10000,,,,,,0,10000
913080,0,0,0,0,0,0,0,0,0,0,,,,,,,
913084,0,0,0,0,0,0,0,0,0,0,,,,,,,
913107,0,0,0,0,0,0,0,0,0,0,,,,,,,
913109,0,0,0,0,0,0,0,0,0,0,,,,,,,
913112,0,0,0,0,0,0,0,0,0,0,,,,,,,
913113,0,0,0,0,0,0,0,0,0,0,,,,,,,
913116,0,0,0,0,0,0,0,0,0,0,,,,,,,
913117,0,0,0,0,0,0,0,0,0,0,,,,,,,
913118,0,0,0,0,0,0,0,0,0,0,,,,,,,
913119,0,0,0,0,0,0,0,0,0,0,,,,,,,
913147,0,0,0,0,0,0,0,0,0,0,,,,,,,
913151,0,0,0,0,0,10000,0,0,0,0,6120,,,6120,,10000,0
913155,0,0,0,0,0,0,0,0,0,0,,,,,,,
913156,0,0,0,0,0,0,0,0,0,0,,,,,,,
913157,0,0,0,0,0,0,0,0,0,0,,,,,,,
913158,0,0,0,0,0,0,0,0,0,0,,,,,,,
913159,0,0,0,0,0,0,0,0,0,0,,,,,,,
913161,4000,0,0,0,0,0,4000,0,0,0,,,3600,3600,,0,4000
913165,0,0,0,0,0,0,0,0,0,0,,,,,,,
913167,0,0,0,0,0,0,0,0,0,0,,,,,,,
913173,0,0,0,0,0,0,0,0,0,0,,,,,,,
913196,0,0,0,0,0,0,0,0,0,0,,,,,,,
913200,0,0,0,0,0,0,0,0,0,0,,,,,,,
913202,0,0,0,0,0,0,0,0,0,0,,,,,,,
913203,0,0,0,0,0,0,0,0,0,0,,,,,,,
913207,0,0,0,0,0,0,0,0,0,0,,,,,,,
913208,0,0,0,0,0,0,0,0,0,0,,,,,,,
913211,0,0,0,0,0,0,0,0,0,0,,,,,,,
913212,0,0,0,0,0,0,0,0,0,0,,,,,,,
913216,0,0,0,0,0,0,0,0,0,0,,,,,,,
913224,0,0,0,0,0,0,0,0,0,0,,,,,,,
913227,0,0,0,0,0,140000,0,0,0,0,9600,,,9600,,140000,0
913228,0,0,0,0,0,0,0,0,0,0,,,,,,,
913229,0,0,0,0,0,0,0,0,0,0,,,,,,,
913236,0,0,0,0,0,0,0,0,0,0,,,,,,,
913237,0,0,0,0,0,0,0,0,0,0,,,,,,,
913243,0,0,0,0,0,0,0,0,0,0,,,,,,,
913245,0,0,0,0,0,0,0,0,0,0,,,,,,,
913246,0,0,0,0,0,0,0,0,0,0,,,,,,,
913250,0,0,0,0,0,0,0,0,0,0,,,,,,,
913253,0,0,0,0,0,0,0,0,0,0,,,,,,,
913254,0,0,0,0,0,0,0,0,0,0,,,,,,,
913259,0,0,0,0,0,0,0,0,0,0,,,,,,,
913260,0,0,0,0,0,0,0,0,0,0,,,,,,,
913270,0,0,0,0,0,0,0,0,0,0,,,,,,,
913293,0,0,0,0,0,0,0,0,0,0,,,,,,,
913299,0,0,0,0,0,0,0,0,0,0,,,,,,,
913300,0,0,0,0,0,0,0,0,0,0,,,,,,,
913302,0,0,0,0,0,0,0,0,0,0,,,,,,,
913307,0,0,0,0,0,0,0,0,0,0,,,,,,,
913313,4000,0,0,0,0,0,4000,0,0,0,,,2000,2000,,0,4000
913316,0,0,0,0,0,0,0,0,0,0,,,,,,,
913320,0,0,0,0,0,0,0,0,0,0,,,,,,,
913321,0,0,0,0,0,0,0,0,0,0,,,,,,,
913322,0,0,0,0,0,0,0,0,0,0,,,,,,,
913323,0,0,0,0,0,0,0,0,0,0,,,,,,,
913324,0,0,0,0,0,0,0,0,0,0,,,,,,,
913325,0,0,0,0,0,0,0,0,0,0,,,,,,,
913326,0,0,0,0,0,0,0,0,0,0,,,,,,,
913329,0,0,0,0,0,0,0,0,0,0,,,,,,,
913330,0,0,0,0,0,0,0,0,0,0,,,,,,,
913331,0,0,0,0,0,0,0,0,0,0,,,,,,,
913345,0,0,0,0,0,0,0,0,0,0,,,,,,,
913346,0,0,0,0,0,30000,0,30000,0,0,,9300,,18600,9300,60000,0
913349,0,0,0,0,0,0,0,0,0,0,,,,,,,
913363,0,0,0,0,0,0,0,0,0,0,,,,,,,
913377,0,0,0,0,0,0,0,0,0,0,,,,,,,
913384,0,0,0,0,0,0,0,0,0,0,,,,,,,
913395,0,0,0,0,0,0,0,0,0,0,,,,,,,
913396,0,0,0,0,0,0,0,0,0,0,,,,,,,
913403,0,0,0,0,0,0,0,0,0,0,,,,,,,
913404,0,0,0,0,0,0,0,0,0,0,,,,,,,
913408,0,0,0,0,0,0,0,0,0,0,,,,,,,
913412,0,0,0,0,0,0,0,0,0,0,,,,,,,
913414,0,0,0,0,0,0,0,0,0,0,,,,,,,
913415,0,0,0,0,0,0,0,0,0,0,,,,,,,
913418,0,0,0,0,0,0,0,0,0,0,,,,,,,
913420,0,0,0,0,0,0,0,0,0,0,,,,,,,
913424,0,0,0,0,0,0,0,0,0,0,,,,,,,
913430,0,0,0,0,0,0,0,0,0,5000,,,,,,0,5000
913434,0,0,0,0,0,0,0,0,0,0,,,,,,,
913445,0,0,0,0,0,0,0,0,0,0,,,,,,,
913447,0,0,0,0,0,0,0,0,0,0,,,,,,,
913451,0,0,0,0,0,0,0,0,0,0,,,,,,,
913460,0,0,0,0,0,0,0,0,0,0,,,,,,,
913468,0,0,0,0,0,0,0,0,0,0,,,,,,,
913470,0,0,0,0,0,0,0,0,0,0,,,,,,,
913471,0,0,0,0,0,0,0,0,0,0,,,,,,,
913472,0,0,0,0,0,74900,0,0,0,0,9160,,,9160,,74900,0
913474,0,0,0,0,0,0,0,0,0,0,,,,,,,
913481,0,0,0,0,0,0,0,0,0,0,,,,,,,
913482,0,0,0,0,0,0,0,0,0,0,,,,,,,
913485,0,0,0,0,0,0,0,0,0,0,,,,,,,
913486,0,0,0,0,0,0,0,0,0,0,,,,,,,
913487,0,0,0,0,0,89000,0,0,0,0,4600,,,4600,,0,89000
913494,0,0,0,0,0,0,0,0,0,0,,,,,,,
913499,0,0,0,0,0,0,0,0,0,0,,,,,,,
913500,0,0,0,0,0,0,0,0,0,0,,,,,,,
913502,0,0,0,0,0,0,0,0,0,0,,,,,,,
913505,0,0,0,0,0,0,0,0,0,0,,,,,,,
913508,0,0,0,0,0,0,0,0,0,0,,,,,,,
913514,0,0,0,0,0,0,0,0,0,0,,,,,,,
913519,0,0,0,0,0,0,0,0,0,0,,,,,,,
913522,0,0,0,0,0,0,0,0,0,0,,,,,,,
913523,0,0,0,0,0,0,0,0,0,0,,,,,,,
913527,0,0,0,0,0,0,0,0,0,0,,,,,,,
913537,0,0,0,0,0,0,0,0,0,0,,,,,,,
913538,0,0,0,0,0,0,0,0,0,0,,,,,,,
913548,0,0,0,0,0,0,0,0,0,0,,,,,,,
913556,0,0,0,0,0,0,0,0,0,0,,,,,,,
913558,0,0,0,0,0,0,0,0,0,0,,,,,,,
913559,0,0,0,0,0,0,0,0,0,0,,,,,,,
913560,0,0,0,0,0,0,0,0,0,0,,,,,,,
913564,0,0,0,0,0,0,0,0,0,0,,,,,,,
913567,0,0,0,0,0,0,0,0,0,0,,,,,,,
913573,0,0,0,0,0,0,0,0,0,0,,,,,,,
913576,0,0,0,0,0,0,0,0,0,0,,,,,,,
913577,0,0,0,0,0,0,0,0,0,0,,,,,,,
913578,0,0,0,0,0,0,0,0,0,0,,,,,,,
913580,0,0,0,0,0,0,0,0,0,0,,,,,,,
913582,9000,0,0,0,0,0,9000,0,0,500,,,500,500,,0,9500
913588,8000,0,0,0,0,0,8000,0,0,0,,,4500,4500,,0,8000
913589,0,0,0,0,0,0,0,0,0,0,,,,,,,
913595,0,0,0,0,0,0,0,0,0,0,,,,,,,
913604,0,0,0,0,0,0,0,0,0,0,,,,,,,
913611,0,0,0,0,0,0,0,0,0,0,,,,,,,
913612,0,0,0,0,0,0,0,0,0,0,,,,,,,
913613,0,0,0,0,0,0,0,0,0,0,,,,,,,
913625,0,0,0,0,0,0,0,0,0,0,,,,,,,
913632,6000,0,0,0,0,0,6000,0,0,0,,,1692,1692,,0,6000
913638,0,0,0,0,0,0,0,0,0,0,,,,,,,
913640,0,0,0,0,0,0,0,0,0,0,,,,,,,
913645,0,0,0,0,0,0,0,0,0,0,,,,,,,
913646,0,0,0,0,0,0,0,0,0,0,,,,,,,
913647,0,0,0,0,0,0,0,0,0,0,,,,,,,
913651,0,0,0,0,0,0,0,0,0,0,,,,,,,
913654,0,0,0,0,0,0,0,0,0,0,,,,,,,
913656,0,0,0,0,0,0,0,0,0,0,,,,,,,
913658,0,0,0,0,0,0,0,0,0,0,,,,,,,
913660,0,0,0,0,0,0,0,0,0,0,,,,,,,
913662,0,0,0,0,0,0,0,0,0,0,,,,,,,
913668,0,0,0,0,0,0,0,0,0,0,,,,,,,
913669,0,0,0,0,0,0,0,0,0,0,,,,,,,
913675,0,0,0,0,0,0,0,0,0,0,,,,,,,
913681,0,0,0,0,0,0,0,0,0,0,,,,,,,
913701,0,0,0,0,0,0,0,0,0,0,,,,,,,
913732,0,0,0,0,0,0,0,0,0,0,,,,,,,
913738,0,0,0,0,0,0,0,0,0,0,,,,,,,
913739,0,0,0,0,0,0,0,0,0,0,,,,,,,
913742,0,0,0,0,0,0,0,0,0,0,,,,,,,
913752,0,0,0,0,0,0,0,0,0,0,,,,,,,
913754,0,0,0,0,0,0,0,0,0,0,,,,,,,
913766,0,0,0,0,0,0,0,0,0,0,,,,,,,
913767,0,0,0,0,0,0,0,0,0,0,,,,,,,
913768,0,0,0,0,0,0,0,0,0,0,,,,,,,
913777,0,0,0,0,0,0,0,0,0,0,,,,,,,
913779,0,0,0,0,0,0,0,0,0,0,,,,,,,
913780,0,0,0,0,0,0,0,0,0,0,,,,,,,
913783,0,0,0,0,0,0,0,0,0,0,,,,,,,
913784,0,0,0,0,0,0,0,0,0,0,,,,,,,
913785,0,0,0,0,0,0,0,0,0,0,,,,,,,
913786,0,0,0,0,0,0,0,0,0,0,,,,,,,
913787,0,0,0,0,0,0,0,0,0,0,,,,,,,
913788,0,0,0,0,0,0,0,0,0,0,,,,,,,
913821,0,0,0,0,0,0,0,0,0,0,,,,,,,
913822,0,0,0,0,0,0,0,0,0,0,,,,,,,
913825,0,0,0,0,0,0,0,0,0,0,,,,,,,
913826,0,0,0,0,0,0,0,0,0,0,,,,,,,
913827,0,0,0,0,0,0,0,0,0,0,,,,,,,
913830,0,0,0,0,0,0,0,0,0,0,,,,,,,
913832,0,0,0,0,0,0,0,0,0,0,,,,,,,
913833,0,0,0,0,0,0,0,0,0,0,,,,,,,
913874,0,0,0,0,0,0,0,0,0,0,,,,,,,
913876,0,0,0,0,0,0,0,0,0,0,,,,,,,
913878,0,0,0,0,0,0,0,0,0,0,,,,,,,
913882,0,0,0,0,0,0,0,0,0,0,,,,,,,
913889,0,0,0,0,0,0,0,0,0,0,,,,,,,
913892,0,0,0,0,0,0,0,0,0,0,,,,,,,
913902,0,0,0,0,0,0,0,0,0,0,,,,,,,
913909,0,0,0,0,0,0,0,0,0,0,,,,,,,
913912,0,0,0,0,0,0,0,0,0,0,,,,,,,
913913,0,0,0,0,0,0,0,0,0,0,,,,,,,
913925,0,0,0,0,0,0,0,0,0,0,,,,,,,
913926,0,0,0,0,0,0,0,0,0,0,,,,,,,
913929,0,0,0,0,0,0,0,0,0,0,,,,,,,
