nquest,nord,intper,entepen,tipopen,decor,tpens,mesipen,arret,tarret,quotape
921939,1,1,1,3,2003,290,12,2,0,
921939,2,2,1,3,2013,280,12,2,0,
921955,1,1,1,5,2000,660,13,2,0,
921969,1,1,1,1,2001,1200,13,2,0,80
921990,1,1,1,5,2002,750,13,2,0,
922117,1,1,1,1,2005,1100,12,2,0,90
922122,1,1,1,4,1955,1200,12,2,0,
922125,1,1,1,1,2012,790,12,2,0,90
922125,2,1,1,4,2000,490,12,2,0,
922126,1,1,1,5,2015,690,12,2,0,
922128,1,1,1,1,2000,790,12,2,0,90
922128,2,1,1,1,2001,1200,12,2,0,90
922159,1,1,1,5,2012,1100,13,2,0,
922164,1,1,1,1,2015,1380,13,2,0,85
922185,1,1,1,5,2012,850,13,2,0,
922210,1,1,1,5,2016,700,12,2,0,
922235,1,1,1,1,2006,850,13,2,0,50
922247,1,1,1,5,2006,800,13,2,0,
922255,1,1,1,4,1993,280,13,2,0,
922256,1,1,1,5,2009,900,13,2,0,
922257,1,1,1,5,2016,700,13,1,700,
922267,2,1,1,1,1997,1250,13,2,0,80
922267,3,1,1,3,2014,276,13,2,0,
922278,2,2,1,2,1998,480,13,2,0,
922288,3,1,1,4,2008,280,13,2,0,
922291,6,2,1,3,1995,850,12,2,0,
922293,1,1,1,5,1999,690,12,2,0,
922296,1,1,1,1,2010,890,12,2,0,90
922298,1,1,1,5,2013,790,12,2,0,
922299,1,1,1,1,1994,790,12,2,0,90
922299,2,2,1,2,2004,480,12,2,0,
922304,1,1,1,1,2016,1750,12,2,0,90
922304,2,1,1,2,2000,590,12,2,0,
922306,1,1,1,1,2007,590,12,2,0,90
922311,1,1,1,1,2016,1200,12,2,0,90
922336,1,1,1,5,2000,890,12,2,0,
922338,1,1,4,2,2000,580,13,2,0,
922338,1,1,4,4,2007,500,13,2,0,
922343,1,1,1,1,2005,890,12,2,0,90
922343,2,1,1,4,2005,490,12,2,0,
922344,1,1,1,1,1997,1500,13,2,0,67
922344,2,2,1,1,2008,590,13,2,0,90
922348,1,1,1,4,2000,600,12,2,0,
922350,1,1,1,4,2008,490,12,2,0,
922353,1,1,1,1,2000,1000,12,2,0,90
922354,1,1,1,1,2014,1250,12,2,0,80
922385,1,1,1,5,1981,450,12,2,0,
922393,1,1,1,1,2007,1400,12,2,0,90
922416,1,1,1,5,2008,480,14,2,0,
922428,1,1,1,5,1985,800,13,2,0,
922429,1,1,1,1,2015,890,12,2,0,90
922432,1,1,1,1,1995,1200,12,2,0,90
922432,2,2,1,2,2005,500,12,2,0,
922434,1,1,1,1,2008,690,12,2,0,90
922435,1,1,1,2,1997,490,12,2,0,
922475,1,1,1,1,2010,1300,13,2,0,80
922476,1,1,1,1,1994,1500,13,2,0,80
922477,1,1,1,5,2015,1200,13,2,0,
922478,1,1,6,1,2016,500,1,2,0,35
922481,2,1,1,1,2006,1200,13,2,0,80
922496,1,1,1,2,1989,520,13,2,0,
922496,2,3,1,5,2013,950,13,2,0,
922517,1,1,1,1,2011,780,13,2,0,30
922517,1,1,6,1,2009,215,12,2,0,20
922521,1,1,1,5,2006,510,13,2,0,
922524,1,1,1,1,1992,480,13,2,0,70
922524,2,2,1,1,1992,510,13,2,0,60
922527,2,1,1,1,2005,800,13,2,0,70
922527,2,1,6,1,2005,300,13,2,0,30
922536,1,1,1,1,1991,500,13,2,0,45
922536,2,2,1,1,2001,550,13,2,0,30
922564,1,1,1,4,1997,420,13,2,0,
922564,1,1,1,5,2015,300,12,2,0,
922565,1,1,1,5,1991,200,13,2,0,
922565,1,1,4,4,1975,300,12,2,0,
922565,2,2,1,4,2005,290,13,2,0,
922566,1,1,1,1,1992,500,13,2,0,80
922566,1,1,1,5,2014,270,12,2,0,
922567,1,1,1,1,1995,600,13,2,0,50
922567,2,2,1,1,1996,500,13,2,0,60
922568,1,1,1,1,1994,1518,13,2,0,80
922569,1,1,1,1,1997,1400,13,2,0,75
922572,1,1,1,1,2003,1400,13,2,0,90
922572,1,1,1,5,2014,420,13,2,0,
922578,1,1,1,4,1995,140,12,2,0,
922578,1,1,1,5,2012,300,13,2,0,
922589,2,1,1,1,1993,1600,13,2,0,98
922589,2,1,1,4,2000,470,12,2,0,
922616,2,1,1,1,1995,700,13,2,0,50
922616,2,1,1,5,2000,400,13,2,0,
922617,1,1,2,1,1999,1500,13,2,0,50
922622,1,1,1,1,2005,1100,13,2,0,60
922624,2,1,1,1,1997,500,13,2,0,70
922624,2,1,1,5,2009,200,13,2,0,
922635,1,1,1,5,2012,800,13,2,0,
922646,1,1,1,1,2012,600,13,2,0,70
922646,1,1,1,5,2014,300,13,2,0,
922661,1,1,1,5,2004,780,13,2,0,
922671,2,2,1,1,2016,750,13,2,0,70
922672,1,1,1,1,2003,670,13,2,0,70
922672,1,1,1,5,2003,120,13,2,0,
922677,1,1,3,1,2009,1200,13,2,0,70
922692,1,1,1,5,1994,1090,12,2,0,
922708,4,1,1,5,1996,480,13,2,0,
922711,1,1,1,1,1986,580,12,2,0,70
922714,1,1,7,1,2011,1200,13,2,0,70
922726,1,1,1,1,1990,670,12,2,0,80
922752,1,1,1,1,2012,800,13,2,0,75
922752,1,1,1,5,2016,300,4,2,0,
922757,1,1,1,1,1996,700,13,2,0,50
922757,2,1,1,1,1987,500,13,2,0,60
922758,2,1,1,1,2005,850,13,2,0,70
922761,2,1,1,1,2000,1000,13,2,0,60
922761,2,1,2,1,1987,900,13,2,0,60
922761,3,1,2,1,1985,1500,13,2,0,60
922763,2,1,1,1,2013,800,13,2,0,60
922769,1,1,1,5,1997,600,13,2,0,
922781,1,1,1,5,1990,1500,13,2,0,
922796,1,1,1,4,2016,240,12,2,0,
922796,1,1,1,5,2015,780,13,2,0,
922800,1,1,4,5,2010,800,13,2,0,
922803,1,1,1,1,2008,1190,12,2,0,85
922814,1,1,1,1,2015,650,13,1,3250,40
922816,1,1,1,2,2016,520,13,2,0,
922816,2,2,1,3,2013,240,12,2,0,
922821,1,1,1,2,2004,500,12,2,0,
922845,2,1,1,1,2006,900,13,2,0,40
922849,1,1,1,1,1997,600,13,2,0,80
922849,1,1,1,5,2014,300,13,2,0,
922852,1,1,2,1,1998,900,13,2,0,60
922872,3,1,1,3,1998,1000,13,2,0,
922875,1,1,1,1,2007,900,13,2,0,80
922875,1,1,1,5,2002,500,13,2,0,
922888,1,1,1,1,2007,1200,13,2,0,90
922891,1,1,1,1,1980,1000,13,2,0,90
922891,1,1,1,4,1980,450,13,2,0,
922892,1,1,1,3,2011,470,12,2,0,
922898,1,1,1,1,2006,1100,13,2,0,85
922903,1,1,1,1,2004,780,13,2,0,70
922903,1,1,1,5,2000,110,13,2,0,
922935,1,1,1,1,1997,1350,13,2,0,90
922935,2,2,1,1,2008,1300,13,2,0,90
922941,1,1,1,1,1988,1000,13,2,0,80
922941,2,2,1,1,1991,800,13,2,0,80
922981,1,1,1,1,2014,2200,13,2,0,60
922981,2,1,1,1,2013,650,13,2,0,50
922994,1,1,1,5,2011,750,13,2,0,
923002,1,1,1,1,2004,750,13,2,0,60
923002,2,1,1,5,1994,450,13,2,0,
923033,1,1,1,1,2010,1350,13,2,0,80
923034,1,1,1,1,2001,1500,13,2,0,90
923034,2,3,1,1,2004,1300,13,2,0,80
923041,1,1,1,1,2012,1200,13,2,0,70
923076,1,1,1,1,1995,700,12,2,0,50
923076,2,2,1,2,2010,430,12,2,0,
923076,2,2,6,1,2010,70,12,2,0,10
923081,1,1,1,1,1992,400,13,2,0,50
923081,1,1,3,5,2001,500,13,2,0,
923082,1,1,1,1,1994,1100,12,2,0,85
923082,2,1,2,1,2002,1500,12,2,0,90
923083,1,1,1,1,1994,800,13,2,0,90
923083,2,1,3,5,2013,450,13,2,0,
923084,1,1,2,1,2000,1400,12,2,0,70
923084,2,1,1,1,2006,300,12,2,0,50
923085,1,1,2,1,1999,1600,12,2,0,85
923085,2,1,1,1,1997,650,12,2,0,60
923123,1,1,3,2,1987,620,13,2,0,
923124,1,1,3,5,2000,1200,13,2,0,
923126,1,1,1,5,2003,800,13,2,0,
923127,1,1,1,1,2009,450,13,2,0,50
923127,1,1,3,5,2015,420,13,2,0,
923127,3,1,4,4,2010,200,13,2,0,
923138,1,1,2,1,1999,1400,13,2,0,100
923166,3,1,1,5,2010,500,13,2,0,
923168,1,1,1,1,1998,600,13,2,0,50
923172,2,2,1,1,2014,500,13,2,0,60
923180,1,1,1,5,2016,833,13,2,0,
923196,1,1,1,1,2011,1300,12,2,0,70
923211,1,1,1,1,2003,840,13,2,0,90
923211,2,1,1,1,2013,840,13,2,0,90
923213,1,1,1,1,1980,428,13,2,0,90
923217,1,1,1,1,2001,680,13,2,0,50
923217,2,2,1,1,1994,1600,13,2,0,80
923219,1,1,1,1,2000,790,13,2,0,70
923220,1,1,1,5,2012,800,13,2,0,
923221,1,1,1,5,1977,1150,13,2,0,
923222,1,1,1,1,1988,1600,13,2,0,90
923225,1,1,1,5,2009,480,13,2,0,
923226,1,1,1,1,1996,1198,13,2,0,80
923227,1,1,1,5,2001,591,13,2,0,
923229,1,1,1,1,2016,500,13,2,0,30
923258,1,1,1,1,2013,2118,13,2,0,85
923258,2,2,1,1,2016,1600,2,2,0,100
923261,1,1,3,5,2012,1000,12,2,0,
923266,1,1,1,1,2003,2300,13,2,0,80
923304,1,1,1,1,1996,1100,13,2,0,90
923304,2,2,1,2,2002,250,13,2,0,
923305,1,1,1,1,2002,830,13,2,0,70
923305,2,1,1,2,1990,490,13,2,0,
923305,3,1,1,2,1985,550,13,2,0,
923305,4,1,1,1,2015,500,13,2,0,50
923309,1,1,1,1,1996,630,13,2,0,90
923309,2,1,1,1,1996,590,13,2,0,90
923309,2,1,1,4,2012,530,13,2,0,
923346,1,1,1,1,2005,1545,13,2,0,70
923350,2,2,1,2,2004,270,12,2,0,
923350,2,2,1,5,2008,600,13,2,0,
923351,1,1,1,1,2008,1500,13,2,0,50
923351,2,1,1,1,2014,1300,13,2,0,85
923354,1,1,1,1,2006,1010,13,2,0,90
923355,1,1,1,5,2008,600,13,2,0,
923397,1,1,1,1,2001,760,13,2,0,90
923397,2,1,1,1,1994,900,13,2,0,100
923397,2,1,1,4,2006,513,13,2,0,
923399,2,2,1,1,1986,500,13,2,0,50
923399,2,2,1,5,2001,230,13,2,0,
923402,1,1,1,1,2009,1320,13,2,0,90
923405,1,1,1,1,2004,2500,13,2,0,80
923406,1,1,1,1,1998,610,13,2,0,70
923407,1,1,1,1,1999,1200,13,2,0,95
923407,2,2,1,1,2001,1000,13,2,0,90
923418,1,1,1,1,2000,590,13,2,0,90
923418,1,1,1,5,2011,300,13,2,0,
923436,1,1,1,5,1997,950,13,2,0,
923441,1,1,1,1,2009,1400,13,2,0,3
923442,1,1,1,1,2007,4000,13,2,0,70
923444,2,1,1,1,1998,900,13,2,0,70
923446,2,1,1,1,1998,700,13,2,0,50
923482,1,1,1,1,1983,430,13,2,0,70
923482,1,1,1,5,2007,260,13,2,0,
923485,1,1,1,1,1989,400,13,2,0,80
923485,1,1,1,5,2000,620,13,2,0,
923489,1,1,1,1,2013,650,13,2,0,70
923490,1,1,1,1,1995,1150,13,2,0,70
923494,1,1,1,5,2002,820,13,2,0,
923496,1,1,1,4,1972,550,13,2,0,
923497,1,1,1,3,1996,285,12,2,0,
923498,2,1,1,1,1998,1000,13,2,0,75
923498,2,1,1,5,2005,900,13,2,0,
923500,1,1,1,1,2004,950,13,2,0,70
923500,2,2,1,1,2010,420,13,2,0,75
923526,1,1,1,1,1994,530,13,2,0,65
923526,2,2,1,1,1998,420,13,2,0,70
923533,1,1,1,1,2005,1200,13,2,0,75
923535,2,1,1,1,1992,450,13,2,0,85
923535,2,1,1,5,1994,350,13,2,0,
923542,1,1,1,1,2010,1000,13,2,0,70
923542,3,3,1,1,1990,400,13,2,0,70
923542,4,4,1,2,1993,400,13,2,0,
923574,4,1,1,5,2010,450,13,2,0,
923576,1,1,5,1,2014,1240,13,2,0,100
923576,2,1,2,1,1999,900,13,2,0,100
923577,1,1,1,1,2012,940,13,2,0,60
923578,1,1,1,1,2000,1500,13,2,0,100
923578,1,1,1,5,2013,500,13,2,0,
923581,1,1,1,1,1994,800,13,2,0,50
923581,2,1,1,1,1993,700,13,2,0,50
923583,1,1,1,1,2004,4200,13,2,0,50
923583,1,1,6,1,2000,800,12,2,0,70
923624,2,1,1,5,2010,800,12,2,0,
923640,1,1,1,5,2005,700,12,2,0,
923642,1,1,1,1,2016,800,12,2,0,80
923646,1,1,1,5,2009,700,12,2,0,
923657,1,1,1,1,2010,700,12,2,0,60
923664,1,1,1,5,1989,600,13,2,0,
923677,1,1,1,5,1985,1100,13,2,0,
923709,1,1,1,3,1958,850,12,2,0,
923711,1,1,1,5,2006,629,13,2,0,
923712,1,1,1,5,2005,620,13,2,0,
923801,1,1,1,1,1986,650,13,2,0,70
923805,1,1,1,1,1997,1200,13,2,0,70
923808,1,1,1,1,2009,1000,12,2,0,89
923811,1,1,1,3,1942,700,12,2,0,
923818,1,1,1,3,2015,290,13,2,0,
923824,1,1,1,1,1986,800,13,2,0,80
923844,1,1,1,3,1980,1200,13,2,0,
923846,1,1,1,5,2010,750,13,2,0,
923850,1,1,1,1,2000,900,13,2,0,80
923851,1,1,6,5,1998,700,13,2,0,
923859,2,1,1,1,2007,1200,13,2,0,70
923861,1,1,1,1,2008,250,13,2,0,70
923861,1,1,1,3,2008,600,13,2,0,
923888,2,1,1,1,2002,1100,12,2,0,80
923893,1,1,1,2,2015,400,12,2,0,
923895,2,2,1,5,2015,560,12,2,0,
923899,2,1,1,1,2006,1000,12,2,0,60
923899,3,1,1,3,2000,600,12,2,0,
923900,1,1,1,1,2005,450,12,2,0,60
923900,2,1,1,1,2003,600,12,2,0,70
923911,1,1,1,1,1993,800,12,2,0,80
923916,1,1,1,1,1991,700,12,2,0,70
923919,2,1,1,1,2015,500,12,2,0,80
923935,1,1,1,1,2003,800,13,2,0,50
923940,1,1,1,2,2002,400,13,2,0,
923976,1,1,2,1,2015,1100,13,2,0,70
924026,1,1,1,1,1990,1200,13,2,0,90
924026,2,1,1,1,2010,1300,13,2,0,90
924029,1,1,1,1,1988,1100,13,2,0,95
924035,1,1,1,1,2009,1300,13,2,0,90
924036,2,1,1,1,2015,1500,13,2,0,70
924070,1,1,1,1,2007,986,12,2,0,75
924072,1,1,1,1,2006,985,12,2,0,85
924072,2,1,1,4,2007,280,12,2,0,
924082,1,1,1,1,2013,500,14,2,0,13
924082,2,2,1,1,2005,618,13,2,0,70
924116,2,1,1,1,1996,900,13,2,0,90
924116,3,1,1,3,1963,300,12,2,0,
924116,3,1,1,3,1980,500,12,2,0,
924116,4,1,1,3,1997,250,12,2,0,
924116,5,1,1,4,2011,250,12,2,0,
924120,1,1,1,5,2015,700,12,2,0,
924121,1,1,1,5,2016,600,1,2,0,
924121,1,1,1,5,2016,600,1,2,0,
924121,1,1,1,5,2016,600,1,2,0,
924121,1,1,1,5,2016,600,1,2,0,
924121,1,1,1,5,2016,600,1,2,0,
924121,1,1,1,5,2016,600,1,2,0,
924121,1,1,1,5,2016,600,7,2,0,
924122,1,1,1,5,2001,900,12,2,0,
924123,1,1,1,1,2016,550,12,2,0,30
924126,1,1,1,5,1988,1200,12,2,0,
924127,1,1,1,1,2013,1600,13,2,0,90
924141,1,1,1,1,2011,1540,12,2,0,80
924143,1,1,1,1,1997,920,12,2,0,90
924156,1,1,2,1,2015,700,13,2,0,50
924156,2,2,2,1,2011,500,13,2,0,40
924161,1,1,2,1,2011,1000,13,2,0,60
924161,2,2,2,1,2013,700,13,2,0,50
924171,1,1,1,1,2008,1600,13,2,0,70
924171,2,2,1,1,2008,1600,13,2,0,70
924173,1,1,1,1,1985,1000,12,2,0,60
924173,2,2,1,1,1989,400,12,2,0,70
924204,1,1,5,7,2015,300,8,2,0,
924205,1,1,1,5,2016,498,13,1,960,
924215,1,1,1,1,1996,740,13,2,0,70
924215,2,2,1,2,1992,470,13,2,0,
924219,1,1,1,1,2009,1650,13,2,0,75
924219,1,1,1,5,2002,150,13,2,0,
924225,1,1,1,1,2003,782,13,2,0,30
924229,1,1,1,1,1998,587,13,2,0,10
924229,1,1,1,5,1994,245,13,2,0,
924248,1,1,1,5,1992,600,12,2,0,
924255,1,1,1,1,2012,1900,12,2,0,80
924261,1,1,1,3,2010,400,12,2,0,
924261,1,1,1,5,2009,600,12,2,0,
924264,2,1,1,1,1998,700,12,2,0,89
924269,1,1,1,5,2012,800,12,2,0,
924271,1,1,1,1,2015,1300,12,2,0,90
924279,1,1,1,1,2015,1500,12,2,0,90
924280,1,1,1,5,2000,700,12,2,0,
924291,1,1,1,1,2002,1800,12,2,0,80
924292,1,1,1,1,2009,800,12,2,0,80
924292,2,1,1,4,1958,600,12,2,0,
924294,1,1,1,5,2013,700,12,2,0,
924319,3,1,1,4,2006,500,12,2,0,
924322,2,2,1,5,2014,600,12,2,0,
924337,1,1,1,1,1996,1200,13,2,0,85
924340,1,1,5,1,1960,1000,13,2,0,85
924350,1,1,1,1,1989,1200,13,2,0,85
924361,1,1,1,5,2014,750,13,2,0,
924364,1,1,4,5,1998,875,13,2,0,
924366,1,1,4,5,2008,650,12,2,0,
924382,1,1,1,3,2008,600,12,2,0,
924388,1,1,2,5,1997,1200,12,2,0,
924401,1,1,1,1,2016,820,13,2,0,80
924416,1,1,1,1,2015,1300,12,2,0,85
924426,1,1,1,5,2009,1400,13,2,0,
924471,1,1,1,1,2011,630,12,2,0,70
924471,2,2,1,1,2010,750,12,2,0,80
924482,1,1,1,1,2002,850,13,2,0,70
924482,2,1,1,1,1993,500,13,2,0,50
924483,1,1,1,1,1986,600,13,2,0,80
924483,2,1,1,1,1980,613,13,2,0,80
924492,1,1,1,1,2014,1600,13,2,0,90
924498,1,1,1,1,1994,920,13,2,0,90
924498,2,2,1,1,2000,650,13,2,0,80
924499,1,1,1,1,2011,2400,13,2,0,70
924501,1,1,1,1,1990,800,13,2,0,80
924501,1,1,1,3,1999,400,13,2,0,
924501,1,1,1,5,1991,250,13,2,0,
924516,1,1,1,1,1947,500,12,2,0,40
924516,2,1,1,1,1945,400,12,2,0,30
924522,2,1,1,1,2000,1400,13,2,0,80
924524,1,1,1,3,1988,900,12,2,0,
924524,1,1,1,4,1988,500,12,2,0,
924525,1,1,1,1,2013,548,13,2,0,50
924535,1,1,1,1,2005,1070,13,2,0,80
924537,1,1,1,1,1998,1480,13,2,0,80
924537,2,2,1,1,1984,1000,13,2,0,50
924537,2,2,1,4,2012,490,13,2,0,
924539,1,1,1,1,1990,1400,13,2,0,100
924539,1,1,5,7,1990,450,13,2,0,
924557,1,1,5,1,2013,786,13,2,0,50
924567,1,1,1,1,2011,1500,13,2,0,80
924567,2,2,1,1,1987,500,13,2,0,50
924567,3,3,1,1,1984,800,13,2,0,100
924572,1,1,1,1,2000,632,13,2,0,100
924572,2,2,1,1,2004,490,13,2,0,100
924575,1,1,1,1,2004,420,13,2,0,40
924575,1,1,1,5,1997,350,13,2,0,
924575,1,1,6,1,2010,396,13,2,0,30
924583,1,1,1,1,2007,811,13,2,0,33
924583,2,2,1,1,2016,810,13,2,0,100
924610,1,1,1,1,1988,1200,13,2,0,90
924610,1,1,1,1,2010,500,12,2,0,100
924610,2,2,1,1,1990,600,13,2,0,100
924618,1,1,1,1,1995,400,13,2,0,80
924618,1,1,1,5,2000,350,13,2,0,
924619,1,1,1,1,2013,850,13,2,0,80
924619,2,2,1,1,2006,850,13,2,0,80
924619,4,4,1,3,1997,500,13,2,0,
924622,1,1,1,2,2009,600,13,2,0,
924623,1,1,1,1,1985,700,13,2,0,60
924625,1,1,1,1,1979,720,13,2,0,100
924651,1,1,1,1,1994,786,12,2,0,75
924652,1,1,1,5,1981,788,12,2,0,
924652,2,2,1,1,2014,1726,12,2,0,90
924653,1,1,1,5,1999,721,12,2,0,
924654,1,1,1,5,2001,962,12,2,0,
924656,1,1,1,1,2016,1488,6,2,0,85
924663,1,1,1,1,2015,1335,12,2,0,85
924671,1,1,1,5,2008,874,12,2,0,
924676,1,1,1,5,1999,488,12,2,0,
924676,3,1,6,1,1990,397,12,2,0,80
924696,1,1,1,1,2001,450,13,2,0,70
924696,1,1,1,5,2011,270,13,2,0,
924698,1,1,1,1,2001,700,13,2,0,90
924699,1,1,1,1,2000,700,13,2,0,100
924699,2,2,1,1,1997,500,13,2,0,80
924700,1,1,1,1,2009,800,13,2,0,100
924706,2,2,1,1,1995,500,13,2,0,100
924706,2,2,1,5,2005,240,13,2,0,
924741,1,1,1,5,2016,500,13,2,0,
924746,1,1,2,1,2010,1890,13,2,0,90
924748,1,1,1,1,1988,1200,13,2,0,50
924748,1,1,1,5,2003,700,13,2,0,
924749,1,1,1,5,2002,600,13,2,0,
924756,1,1,1,1,2009,1500,13,2,0,80
924756,1,1,5,1,2016,,10,2,0,
924789,1,1,1,5,2005,500,13,2,0,
924790,1,1,1,1,2009,1500,13,2,0,90
924791,1,1,1,1,2006,600,13,2,0,70
924791,2,1,1,3,2013,280,13,2,0,
924795,1,1,1,3,2009,800,13,2,0,
924796,1,1,1,1,1995,900,13,2,0,80
924799,1,1,1,1,2000,1100,13,2,0,80
924799,2,2,1,1,1995,480,13,2,0,80
924800,1,1,2,1,2006,1450,13,2,0,100
924833,1,1,1,5,2013,860,13,2,0,
924834,1,1,1,5,2014,1400,13,2,0,
924834,2,1,1,3,1971,450,13,2,0,
924836,1,1,1,1,2015,650,13,2,0,70
924838,1,1,1,1,2016,1560,13,2,0,80
924840,1,1,1,5,1991,670,13,2,0,
924841,1,1,1,1,2015,820,13,2,0,90
924843,1,1,1,1,2005,1600,13,2,0,100
924844,1,1,1,1,1992,1200,13,2,0,90
924846,1,1,1,5,2007,840,13,2,0,
924847,1,1,1,1,2010,830,13,2,0,90
924894,1,1,1,5,2001,670,13,2,0,
924902,1,1,1,1,2000,1250,13,2,0,90
924904,2,1,1,1,2015,1500,13,2,0,80
924936,1,1,1,1,2000,900,13,2,0,95
924939,1,1,1,5,1998,630,13,2,0,
924940,1,1,1,4,1986,670,13,2,0,
924979,1,1,1,1,1998,800,13,2,0,80
924979,2,1,1,1,1993,800,13,2,0,80
924983,1,1,1,5,2000,800,13,2,0,
924991,1,1,1,1,2004,1200,13,2,0,70
924991,2,1,1,1,2008,1300,13,2,0,80
925009,1,1,1,1,1995,800,13,2,0,70
925015,1,1,1,4,2014,350,13,2,0,
925021,1,1,1,2,1996,480,13,2,0,
925025,1,1,1,2,1993,490,13,2,0,
925025,1,1,1,5,2016,200,13,2,0,
925026,1,1,1,1,2006,1000,13,2,0,80
925028,1,1,1,4,2014,900,13,2,0,
925030,1,1,1,2,2006,460,13,2,0,
925030,1,1,3,5,2006,250,13,2,0,
925068,1,1,1,1,2007,570,13,2,0,50
925070,1,1,1,5,2007,800,13,2,0,
925072,1,1,1,5,2010,914,13,2,0,
925111,1,1,1,3,1975,450,12,2,0,
925112,1,1,1,3,1986,500,13,2,0,
925113,1,1,1,5,1995,600,13,2,0,
925114,1,1,1,1,2014,430,13,2,0,100
925114,1,1,1,5,2001,300,12,2,0,
925116,1,1,1,1,1995,700,13,2,0,100
925116,1,1,1,5,1992,300,13,2,0,
925117,2,2,6,4,2016,460,12,2,0,
925118,1,1,1,1,1992,750,13,2,0,70
925118,2,2,1,1,2014,600,12,2,0,70
925120,1,1,1,5,2010,400,12,2,0,
925121,2,1,1,2,2013,450,12,2,0,
925201,1,1,1,1,2013,1000,12,2,0,70
925202,1,1,1,1,1996,600,12,2,0,30
925206,1,1,1,1,1997,700,13,2,0,60
925207,1,1,1,3,1998,750,12,2,0,
925209,1,1,1,5,2005,550,14,2,0,
925211,1,1,1,5,2006,750,13,2,0,
925213,1,1,1,1,1998,1200,13,2,0,60
925216,1,1,1,1,2003,850,13,2,0,40
925246,1,1,1,1,2006,1800,12,2,0,90
925250,1,1,1,5,2016,450,12,2,0,
925253,1,1,1,5,2016,700,2,2,0,
925254,1,1,1,5,2000,600,12,2,0,
925261,1,1,1,5,1997,600,13,2,0,
925270,1,1,1,1,,500,13,2,0,
925337,1,1,5,5,1997,2700,13,2,0,
925341,1,1,1,5,2009,450,13,2,0,
925342,2,1,1,1,2010,450,13,2,0,40
925347,1,1,2,5,1996,1000,13,2,0,
925351,1,1,1,1,2015,1000,13,2,0,60
925359,1,1,2,5,2014,700,13,2,0,
925373,1,1,1,1,2006,1300,13,2,0,80
925381,1,1,1,1,2003,1450,13,2,0,90
925382,1,1,4,1,2000,1100,13,2,0,90
925383,1,1,1,1,2010,1200,13,2,0,80
925390,1,1,1,1,1990,1200,13,2,0,80
925392,1,1,4,4,1974,1200,13,2,0,
925429,1,1,3,4,1986,850,13,2,0,
925430,1,1,4,4,1983,850,13,2,0,
925435,1,1,1,5,1998,600,13,2,0,
925436,1,1,1,1,1995,1300,13,2,0,90
925437,1,1,1,1,1999,1100,13,2,0,80
925439,1,1,1,1,2009,1350,13,2,0,90
925441,1,1,1,1,1980,1300,13,2,0,90
925442,1,1,1,1,2003,1300,13,2,0,95
925442,2,2,1,5,2001,900,13,2,0,
925446,1,1,4,4,1981,800,13,2,0,
925449,4,1,1,5,2007,800,13,2,0,
925450,1,1,1,1,1996,1400,13,2,0,90
925453,1,1,1,4,1956,300,13,2,0,
925456,1,1,1,1,1984,750,13,2,0,60
925459,1,1,2,4,1993,900,13,2,0,
925461,1,1,4,1,2000,1200,13,2,0,80
925463,1,1,1,1,2000,1400,13,2,0,100
925468,1,1,1,5,1994,1100,13,2,0,
925469,1,1,1,1,1998,2700,13,2,0,12
925469,2,1,1,1,1998,500,14,2,0,8
925478,1,1,1,5,1995,800,13,2,0,
925479,1,1,5,1,2000,750,13,2,0,80
925479,2,2,1,2,2014,,13,2,0,
925479,2,2,1,4,2016,515,13,2,0,
925482,1,1,4,4,1990,800,13,2,0,
925484,1,1,1,1,2000,1200,13,2,0,90
925484,2,1,1,1,2005,1400,13,2,0,90
925485,1,1,1,1,1985,1100,13,2,0,70
925488,2,1,1,5,2014,700,13,2,0,
925489,1,1,1,1,2011,750,13,2,0,50
925491,2,2,1,4,2016,289,13,2,0,
925493,2,2,1,1,2010,550,13,2,0,50
925493,3,2,1,2,2010,300,13,2,0,
925496,2,1,1,4,2016,280,13,2,0,
925501,1,1,1,1,1997,1700,13,2,0,80
925502,1,1,1,1,2005,1700,13,2,0,80
925518,1,1,4,4,1973,1200,13,2,0,
925521,1,1,4,4,1989,1200,13,2,0,
925521,3,3,4,4,1990,1000,13,2,0,
925525,1,1,1,1,2001,1600,13,2,0,95
925540,1,1,1,1,2010,3110,13,2,0,70
925541,1,1,1,1,2000,1250,13,2,0,90
925549,1,1,1,1,2012,1300,12,2,0,90
925578,2,2,1,1,2008,1600,13,2,0,70
925735,2,1,1,2,2013,440,13,2,0,
925743,1,1,1,1,2010,610,13,2,0,70
925743,2,1,1,1,1998,950,13,2,0,90
925752,1,1,1,1,2000,1150,13,2,0,90
925752,2,1,1,1,2011,660,13,2,0,80
925757,1,1,6,1,2008,640,13,2,0,70
925757,2,1,6,1,1991,660,13,2,0,70
925761,2,2,1,1,2007,1350,13,2,0,80
925772,1,1,1,1,2011,1550,13,2,0,80
925774,1,1,1,1,1998,1150,13,2,0,90
925775,1,1,1,2,2003,430,13,2,0,
925775,2,1,1,1,1998,380,13,2,0,80
925776,1,1,1,5,2013,505,13,2,0,
925777,2,1,1,1,2004,540,13,2,0,80
925777,3,1,1,2,1998,370,13,2,0,
925778,1,1,1,1,1999,630,13,2,0,90
925778,2,1,1,1,2000,800,13,2,0,90
925781,1,1,1,1,2014,390,13,2,0,50
925781,2,1,1,2,2013,365,13,2,0,
925820,1,1,1,2,1999,210,13,2,0,
