nquest,nord,YL1,YL2,YTP1,YTP2,YTA1,YTA2,YTA31,YTA32,YL,YTP,YTA3,YTA,YT,YM,YCA1,YCA2,YCA,YCF1,YCF2,YCF3,YCF4,YCF,YC,Y,YMA1,YMA2
919440,3,16800,0,0,0,0,0,0,0,16800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16800,0,0
919442,1,0,0,15600,0,0,0,0,0,0,15600,0,0,15600,0,0,7200,7200,25.65697067,0,0,0,25.65697067,7225.6569707,22825.656971,0,0
919442,2,0,0,12090,0,0,0,0,0,0,12090,0,0,12090,0,0,0,0,0,0,0,0,0,0,12090,0,0
919443,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7300,7300,40.318096766,0,0,0,40.318096766,7340.3180968,7340.3180968,0,0
919443,2,4800,0,0,0,1200,0,0,0,4800,0,0,1200,1200,0,0,0,0,0,0,0,0,0,0,6000,0,0
919444,1,0,0,4920,13000,0,0,0,0,0,17920,0,0,17920,2000,0,7200,7200,18.843164956,0,0,0,18.843164956,7218.843165,27138.843165,2000,0
919444,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,0,0,0,0,0,0,0,0,6000,6000,0
919445,1,0,0,20700,0,0,0,0,0,0,20700,0,0,20700,0,0,6000,6000,10.995844573,0,0,0,10.995844573,6010.9958446,26710.995845,0,0
919445,2,0,0,15340,0,0,0,0,0,0,15340,0,0,15340,0,0,0,0,0,0,0,0,0,0,15340,0,0
919446,1,0,0,11570,0,0,0,0,0,0,11570,0,0,11570,0,0,12000,12000,49.86920399,0,0,311.26616295,-261.396959,11738.603041,23308.603041,0,0
919446,2,0,0,7690,0,0,0,0,0,0,7690,0,0,7690,0,0,0,0,0,0,0,0,0,0,7690,0,0
919446,3,0,0,4800,0,0,0,0,0,0,4800,0,0,4800,0,0,0,0,0,0,0,0,0,0,4800,0,0
919450,1,0,0,21450,0,0,0,0,0,0,21450,0,0,21450,0,0,4500,4500,47.648659815,0,0,0,47.648659815,4547.6486598,25997.64866,0,0
919450,2,0,0,9100,0,0,0,0,0,0,9100,0,0,9100,12000,0,0,0,0,0,0,0,0,0,21100,12000,0
919450,3,3000,0,0,0,1000,0,0,0,3000,0,0,1000,1000,0,0,0,0,0,0,0,0,0,0,4000,0,0
919451,1,0,0,13910,10000,0,0,0,0,0,23910,0,0,23910,0,0,3700,3700,0,0,0,1383.4051686,-1383.405169,2316.5948314,26226.594831,0,0
919451,2,0,0,3078,0,0,0,0,0,0,3078,0,0,3078,0,0,0,0,0,0,0,0,0,0,3078,0,0
919453,1,0,0,0,0,9000,0,0,0,0,0,0,9000,9000,0,3000,6100,9100,0,0,0,1660.0862024,-1660.086202,7439.9137976,16439.913798,0,0
919453,3,3500,0,0,0,0,0,0,0,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3500,0,0
919460,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3600,3600,0,0,0,0,0,3600,3600,0,0
919460,3,16000,0,0,0,0,0,0,0,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16000,0,0
919460,4,16000,0,0,0,0,0,0,0,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16000,0,0
919464,1,0,0,10400,0,0,0,0,0,0,10400,0,0,10400,0,0,3900,3900,36.652815242,0,0,0,36.652815242,3936.6528152,14336.652815,0,0
919464,2,0,0,6240,0,0,0,0,0,0,6240,0,0,6240,0,0,0,0,0,0,0,0,0,0,6240,0,0
919482,1,0,0,14300,0,0,0,0,0,0,14300,0,0,14300,0,0,9600,9600,46.207988491,0,0,0,46.207988491,9646.2079885,23946.207988,0,0
919482,2,0,0,0,0,2000,0,0,0,0,0,0,2000,2000,0,0,0,0,0,0,0,0,0,0,2000,0,0
919487,1,0,0,12480,0,0,0,0,0,0,12480,0,0,12480,0,0,7200,7200,36.652815242,0,0,0,36.652815242,7236.6528152,19716.652815,0,0
919487,2,0,0,6370,0,0,0,0,0,0,6370,0,0,6370,0,0,0,0,0,0,0,0,0,0,6370,0,0
919489,1,0,0,6500,0,0,0,0,0,0,6500,0,0,6500,0,0,4850,4850,0,0,0,0,0,4850,11350,0,0
919492,1,19000,0,0,0,0,0,0,0,19000,0,0,0,0,0,4800,0,4800,87.966756581,0,0,0,87.966756581,4887.9667566,23887.966757,0,0
919494,1,0,0,15600,0,0,0,0,0,0,15600,0,0,15600,0,0,4900,4900,27.439289393,0,0,0,27.439289393,4927.4392894,20527.439289,0,0
919494,3,4000,0,0,0,0,0,0,0,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,0,0
919500,1,18850,0,0,0,0,0,0,0,18850,0,0,0,0,0,0,3600,3600,12.694868985,0,0,3458.5129216,-3445.818053,154.18194737,19004.181947,0,0
919505,1,0,0,6600,0,0,0,0,0,0,6600,0,0,6600,5000,0,7200,7200,53.838487336,0,0,0,53.838487336,7253.8384873,18853.838487,0,5000
919505,2,0,0,5400,0,0,0,0,0,0,5400,0,0,5400,5000,0,0,0,0,0,0,0,0,0,10400,0,5000
919516,1,16000,0,0,0,1000,0,0,0,16000,0,0,1000,1000,2500,0,3600,3600,3.2987533718,0,0,760.87284276,-757.5740894,2842.4259106,22342.425911,2500,0
919516,2,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,15000,15000,0
919521,1,19200,0,0,0,0,0,0,0,19200,0,0,0,0,0,0,5400,5400,14.287376382,0,0,1867.5969777,-1853.309601,3546.6903987,22746.690399,0,0
919525,1,41600,0,0,0,0,0,0,0,41600,0,0,0,0,0,0,6000,6000,106.2931642,0,0,0,106.2931642,6106.2931642,47706.293164,0,0
919525,2,14000,0,0,0,0,0,0,0,14000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14000,0,0
919527,1,16000,0,0,0,0,0,0,0,16000,0,0,0,0,0,0,11500,11500,0,0,0,0,0,11500,27500,0,0
919529,1,0,0,17030,0,0,0,0,0,0,17030,0,0,17030,0,0,6000,6000,4.8790141339,0,0,0,4.8790141339,6004.8790141,23034.879014,0,0
919533,1,20000,0,0,0,0,0,0,0,20000,0,0,0,0,0,0,7400,7400,29.131086785,0,0,0,29.131086785,7429.1310868,27429.131087,0,0
919536,1,0,0,13000,0,0,0,0,0,0,13000,0,0,13000,0,0,8400,8400,29.649464886,0,0,0,29.649464886,8429.6494649,21429.649465,0,0
919536,2,0,0,13000,0,0,0,0,0,0,13000,0,0,13000,0,0,0,0,0,0,0,0,0,0,13000,0,0
919541,1,25000,0,0,0,0,0,0,0,25000,0,0,0,0,0,0,17000,17000,127.8426257,0,16.755460693,0,144.59808639,17144.598086,42144.598086,0,0
919541,2,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,20000,20000,0
919541,3,12000,0,0,0,0,0,0,0,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12000,0,0
919547,1,12000,0,0,0,0,0,0,0,12000,0,0,0,0,0,0,7200,7200,12.741938849,0,51.877914526,0,64.619853376,7264.6198534,19264.619853,0,0
919547,2,0,0,0,0,0,0,0,0,0,0,0,0,0,23000,0,0,0,0,0,0,0,0,0,23000,23000,0
919574,1,0,0,18200,0,0,0,0,192,0,18200,-192,-192,18008,0,0,6000,6000,34.783521665,0,0,0,34.783521665,6034.7835217,24042.783522,0,0
919576,1,14500,0,0,0,0,0,0,0,14500,0,0,0,0,0,0,6000,6000,3.6652815242,0,0,5879.4719667,-5875.806685,124.19331478,14624.193315,0,0
919576,2,0,0,0,0,0,0,0,0,0,0,0,0,0,14956.029899,0,0,0,0,0,0,0,0,0,14956.029899,14956.029899,0
919579,1,0,0,9100,0,0,0,0,0,0,9100,0,0,9100,0,0,4800,4800,3.6652815242,0,0,0,3.6652815242,4803.6652815,13903.665282,0,0
919579,2,0,0,7800,0,0,0,0,0,0,7800,0,0,7800,0,0,0,0,0,0,0,0,0,0,7800,0,0
919579,3,0,0,8450,0,0,0,0,0,0,8450,0,0,8450,0,0,0,0,0,0,0,0,0,0,8450,0,0
919581,1,0,0,9100,0,0,0,0,700,0,9100,-700,-700,8400,0,0,6000,6000,6.2309785912,0,0,0,6.2309785912,6006.2309786,14406.230979,0,0
919581,2,0,0,11700,0,0,0,0,0,0,11700,0,0,11700,0,0,0,0,0,0,0,0,0,0,11700,0,0
919582,1,16400,0,0,0,0,0,0,0,16400,0,0,0,0,0,0,4800,4800,67.807708198,0,0,0,67.807708198,4867.8077082,21267.807708,0,0
919582,2,10500,0,0,0,0,0,0,0,10500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10500,0,0
919585,1,0,0,7800,0,0,0,0,0,0,7800,0,0,7800,0,0,3600,3600,2.9322252194,0,0,0,2.9322252194,3602.9322252,11402.932225,0,0
919586,1,0,0,9490,0,0,0,0,0,0,9490,0,0,9490,0,0,3600,3600,6.5975067436,0,0,0,6.5975067436,3606.5975067,13096.597507,0,0
919586,2,0,0,9100,0,0,0,0,0,0,9100,0,0,9100,0,0,0,0,0,0,0,0,0,0,9100,0,0
919588,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27000,0,6000,6000,207.45493427,0,0,0,207.45493427,6207.4549343,33207.454934,27000,0
919590,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6652815242,0,0,0,3.6652815242,3.6652815242,3.6652815242,0,0
919590,2,18000,1269.6,0,0,0,0,0,0,19269.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19269.6,0,0
919617,1,0,0,22165,0,0,0,0,0,0,22165,0,0,22165,0,0,4800,4800,36.024020533,0,0,0,36.024020533,4836.0240205,27001.024021,0,0
919617,2,0,0,3757,0,0,0,0,0,0,3757,0,0,3757,0,0,0,0,0,0,0,0,0,0,3757,0,0
919622,1,20000,0,0,0,0,0,0,0,20000,0,0,0,0,0,0,6000,6000,284.50304767,0,0,0,284.50304767,6284.5030477,26284.503048,0,0
919622,2,23000,0,0,0,0,0,0,0,23000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23000,0,0
919631,1,30000,0,0,0,0,0,0,0,30000,0,0,0,0,0,0,9700,9700,19.569141129,0,107.25976345,0,126.82890458,9826.8289046,39826.828905,0,0
919631,3,6600,0,0,0,0,0,0,0,6600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6600,0,0
919631,4,17000,0,0,0,0,0,0,0,17000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17000,0,0
919643,1,17000,0,0,0,0,0,0,0,17000,0,0,0,0,0,8000,7800,15800,19.824004445,0,0,3043.491371,-3023.667367,12776.332633,29776.332633,0,0
919643,2,17000,0,0,0,0,0,0,0,17000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17000,0,0
919665,1,0,0,13000,0,0,0,0,0,0,13000,0,0,13000,0,0,5400,5400,17.674808658,0,0,0,17.674808658,5417.6748087,18417.674809,0,0
919665,2,0,0,19500,0,0,0,0,0,0,19500,0,0,19500,0,0,0,0,0,0,0,0,0,0,19500,0,0
919668,1,0,0,25857,0,0,0,0,0,0,25857,0,0,25857,0,0,16800,16800,73.652055291,0,419.15566716,0,492.80772245,17292.807722,43149.807722,0,0
919673,1,0,0,20800,0,0,0,0,0,0,20800,0,0,20800,0,4800,7200,12000,98.035179279,0,242.78054533,0,340.81572461,12340.815725,33140.815725,0,0
919673,2,20000,0,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,0,0
919684,1,21000,0,0,0,0,0,0,0,21000,0,0,0,0,0,0,5050,5050,330.60839349,0,0,0,330.60839349,5380.6083935,26380.608393,0,0
919684,2,22000,0,0,0,0,0,0,0,22000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22000,0,0
919685,1,8000,0,0,0,4000,0,0,0,8000,0,0,4000,4000,0,0,6000,6000,1104.9705448,0,25.970418684,0,1130.9409635,7130.9409635,19130.940963,0,0
919685,2,0,0,18000,0,0,0,0,0,0,18000,0,0,18000,0,0,0,0,0,0,0,0,0,0,18000,0,0
919686,1,55000,0,0,0,0,0,0,0,55000,0,0,0,0,15000,7000,10700,17700,55.251366833,0,47.337130858,3389.3426632,-3286.754165,14413.245835,84413.245835,15000,0
919686,2,6000,0,0,0,0,0,0,0,6000,0,0,0,0,3000,0,0,0,0,0,0,0,0,0,9000,3000,0
919706,1,0,0,9009,0,0,0,0,0,0,9009,0,0,9009,0,0,3800,3800,0,0,0,0,0,3800,12809,0,0
919707,1,0,0,9750,0,0,0,0,0,0,9750,0,0,9750,0,0,4200,4200,3.6652815242,0,0,0,3.6652815242,4203.6652815,13953.665282,0,0
919710,1,0,0,10400,0,0,0,0,0,0,10400,0,0,10400,0,0,4600,4600,31.154892956,0,0,0,31.154892956,4631.154893,15031.154893,0,0
919711,1,0,0,16900,0,0,0,0,0,0,16900,0,0,16900,0,0,4200,4200,43.983378291,0,0,0,43.983378291,4243.9833783,21143.983378,0,0
919711,2,0,0,4550,0,0,0,0,0,0,4550,0,0,4550,0,0,0,0,0,0,0,0,0,0,4550,0,0
919717,1,0,0,22100,0,0,0,0,0,0,22100,0,0,22100,0,0,5000,5000,164.93766859,0,0,0,164.93766859,5164.9376686,27264.937669,0,0
919717,2,12000,0,0,0,0,0,0,0,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12000,0,0
919723,1,0,0,13000,0,0,0,0,0,0,13000,0,0,13000,0,0,12000,12000,14.661126097,0,0,0,14.661126097,12014.661126,25014.661126,0,0
919726,1,20000,0,0,0,0,0,0,0,20000,0,0,0,0,0,0,7200,7200,12.828485335,0,0,0,12.828485335,7212.8284853,27212.828485,0,0
919727,1,20000,0,0,0,0,0,0,0,20000,0,0,0,0,0,0,13600,13600,36.652815242,0,214.80879121,10029.687473,-9778.225866,3821.7741338,23821.774134,0,0
919727,2,26000,1500,0,0,0,0,0,0,27500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27500,0,0
919727,3,9600,0,0,0,0,0,0,0,9600,0,0,0,0,9700,0,0,0,0,0,0,0,0,0,19300,0,9700
919727,4,13400,1200,0,0,0,0,0,0,14600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14600,0,0
919727,7,0,0,14300,0,0,0,0,0,0,14300,0,0,14300,0,0,0,0,0,0,0,0,0,0,14300,0,0
919731,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30000,0,6000,6000,43.983378291,0,0,0,43.983378291,6043.9833783,36043.983378,30000,0
919733,1,0,0,15600,0,0,0,0,0,0,15600,0,0,15600,0,0,0,0,25.65697067,0,0,0,25.65697067,25.65697067,15625.656971,0,0
919740,1,18000,0,0,0,0,0,0,0,18000,0,0,0,0,0,0,4200,4200,24.19085806,0,0,0,24.19085806,4224.1908581,22224.190858,0,0
919740,2,0,0,14300,0,0,0,0,0,0,14300,0,0,14300,0,0,0,0,0,0,0,0,0,0,14300,0,0
919741,1,10741,0,0,0,0,0,0,0,10741,0,0,0,0,0,0,6200,6200,3.6652815242,0,0,0,3.6652815242,6203.6652815,16944.665282,0,0
919741,2,21000,2000,0,0,0,0,0,0,23000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23000,0,0
919752,1,0,0,0,0,9700,0,0,0,0,0,0,9700,9700,0,0,3750,3750,17.737352981,0,0,0,17.737352981,3767.737353,13467.737353,0,0
919752,2,15600,0,0,0,0,0,0,0,15600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15600,0,0
919752,3,16900,0,0,0,0,0,0,0,16900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16900,0,0
919757,1,7500,0,0,0,0,0,0,0,7500,0,0,0,0,0,0,7200,7200,13.165824363,0,0,0,13.165824363,7213.1658244,14713.165824,0,0
919757,2,20000,0,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,0,0
919757,4,4000,0,0,0,0,0,0,0,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,0,0
919758,1,0,0,9906,0,0,0,0,0,0,9906,0,0,9906,0,0,0,0,56.811863626,0,0,0,56.811863626,56.811863626,9962.8118636,0,0
919759,1,0,0,20540,0,0,0,0,0,0,20540,0,0,20540,0,0,9800,9800,307.43584544,0,0,0,307.43584544,10107.435845,30647.435845,0,0
919759,2,0,0,24700,0,0,0,0,0,0,24700,0,0,24700,0,0,0,0,0,0,0,0,0,0,24700,0,0
919762,1,0,0,10400,0,0,0,0,0,0,10400,0,0,10400,0,0,3600,3600,0,0,0,0,0,3600,14000,0,0
919766,1,0,0,14300,0,900,0,0,0,0,14300,0,900,15200,0,0,5400,5400,34.049516724,0,0,0,34.049516724,5434.0495167,20634.049517,0,0
919766,2,11700,0,0,0,0,0,0,0,11700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11700,0,0
919766,3,12000,720,0,0,0,0,0,0,12720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12720,0,0
919766,4,16900,0,0,0,0,0,0,0,16900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16900,0,0
919771,1,0,0,14300,0,0,0,0,2000,0,14300,-2000,-2000,12300,0,0,4200,4200,241.9085806,0,0,0,241.9085806,4441.9085806,16741.908581,0,0
919771,2,0,0,15600,0,0,0,0,0,0,15600,0,0,15600,0,0,0,0,0,0,0,0,0,0,15600,0,0
919774,1,0,0,6864,0,3600,0,0,0,0,6864,0,3600,10464,0,0,2400,2400,0,0,0,0,0,2400,12864,0,0
919774,2,0,0,4927,0,0,0,0,0,0,4927,0,0,4927,0,0,0,0,0,0,0,0,0,0,4927,0,0
919775,1,4800,0,0,0,0,0,1800,0,4800,0,1800,1800,1800,0,0,0,0,2.9322252194,0,0,0,2.9322252194,2.9322252194,6602.9322252,0,0
919775,2,2400,0,0,0,0,0,0,0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2400,0,0
919777,1,0,0,10400,0,0,0,0,0,0,10400,0,0,10400,0,0,0,0,0,0,0,0,0,0,10400,0,0
919778,1,10000,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,16.493766859,0,0,0,16.493766859,16.493766859,10016.493767,0,0
919778,2,16000,0,0,0,0,0,0,0,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16000,0,0
919778,4,7000,0,0,0,0,0,0,0,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000,0,0
919793,1,19000,0,0,0,0,0,0,0,19000,0,0,0,0,0,0,4800,4800,91.632038106,0,0,0,91.632038106,4891.6320381,23891.632038,0,0
919793,2,20000,0,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,0,0
919795,1,18000,0,0,0,0,0,0,0,18000,0,0,0,0,0,0,0,0,10.995844573,0,0,0,10.995844573,10.995844573,18010.995845,0,0
919799,1,0,0,7800,0,0,0,0,0,0,7800,0,0,7800,0,0,0,0,10.995844573,0,0,0,10.995844573,10.995844573,7810.9958446,0,0
919802,1,0,0,23400,0,0,0,0,0,0,23400,0,0,23400,0,0,11600,11600,146.61126097,0,0,0,146.61126097,11746.611261,35146.611261,0,0
919808,1,0,0,11222.432561,0,0,0,0,0,0,11222.432561,0,0,11222.432561,0,0,6000,6000,44.640382595,0,0,0,44.640382595,6044.6403826,17267.072943,0,0
919808,2,0,0,11271.075361,0,0,0,0,0,0,11271.075361,0,0,11271.075361,0,0,0,0,0,0,0,0,0,0,11271.075361,0,0
919814,1,0,0,18000,0,0,0,0,0,0,18000,0,0,18000,0,0,3600,3600,7.3305630485,0,0,0,7.3305630485,3607.330563,21607.330563,0,0
919828,1,8400,0,0,0,0,0,0,0,8400,0,0,0,0,0,0,4200,4200,0,0,0,0,0,4200,12600,0,0
919849,1,0,0,16666,0,0,0,0,0,0,16666,0,0,16666,0,0,300,300,22.00968751,0,0,0,22.00968751,322.00968751,16988.009688,0,0
919849,2,0,0,11310,0,0,0,0,0,0,11310,0,0,11310,0,0,0,0,0,0,0,0,0,0,11310,0,0
919851,1,20500,0,0,0,0,0,0,5400,20500,0,-5400,-5400,-5400,0,0,13000,13000,26.257876374,0,342.91547589,1660.0862024,-1290.91285,11709.08715,26809.08715,0,0
919851,2,23000,0,0,0,0,0,0,5400,23000,0,-5400,-5400,-5400,0,0,0,0,0,0,0,0,0,0,17600,0,0
919856,1,16500,0,0,0,0,0,0,0,16500,0,0,0,0,0,0,0,0,23.661339385,0,0,0,23.661339385,23.661339385,16523.661339,0,0
919856,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,0,0,0,0,0,0,0,0,0,4000,4000,0
919856,3,0,0,0,0,0,0,3600,0,0,0,3600,3600,3600,0,0,0,0,0,0,0,0,0,0,3600,0,0
919866,1,3200,0,0,0,3500,0,0,0,3200,0,0,3500,3500,0,0,6000,6000,102.62788268,0,0,0,102.62788268,6102.6278827,12802.627883,0,0
919866,2,30000,0,0,0,0,0,0,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000,0,0
919870,1,0,0,21180,0,0,0,0,0,0,21180,0,0,21180,0,0,12000,12000,18.326407621,0,0,0,18.326407621,12018.326408,33198.326408,0,0
919871,1,19200,0,0,0,0,0,0,4800,19200,0,-4800,-4800,-4800,0,0,3000,3000,21.991689145,0,0,0,21.991689145,3021.9916891,17421.991689,0,0
919886,1,0,0,16250,0,0,0,0,0,0,16250,0,0,16250,0,0,6600,6600,18.326407621,0,0,0,18.326407621,6618.3264076,22868.326408,0,0
919901,1,0,0,16250,0,0,0,0,0,0,16250,0,0,16250,0,0,6000,6000,23.824329907,0,0,0,23.824329907,6023.8243299,22273.82433,0,0
919903,1,0,0,14950,0,0,0,0,0,0,14950,0,0,14950,0,0,6000,6000,0,0,0,0,0,6000,20950,0,0
919920,1,19500,1000,0,0,0,0,0,0,20500,0,0,0,0,0,0,0,0,31.154892956,0,0,0,31.154892956,31.154892956,20531.154893,0,0
919922,1,18200,0,0,0,0,0,0,0,18200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18200,0,0
919923,1,17000,0,0,0,0,0,0,0,17000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17000,0,0
919930,1,13600,0,0,0,0,0,0,0,13600,0,0,0,0,0,0,6000,6000,0,0,0,0,0,6000,19600,0,0
919937,1,0,0,8034,0,0,0,0,0,0,8034,0,0,8034,0,0,0,0,0,0,0,0,0,0,8034,0,0
919938,1,0,0,15600,0,0,0,0,0,0,15600,0,0,15600,0,0,17000,17000,3.8535655844,0,0,0,3.8535655844,17003.853566,32603.853566,0,0
919938,2,0,0,6000,0,0,0,0,0,0,6000,0,0,6000,0,0,0,0,0,0,0,0,0,0,6000,0,0
919939,1,0,0,7800,0,0,0,0,0,0,7800,0,0,7800,0,0,0,0,0,0,0,0,0,0,7800,0,0
919940,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8400,8400,0,0,0,0,0,8400,8400,0,0
919940,3,10000,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0
919941,1,0,0,10400,0,0,0,0,0,0,10400,0,0,10400,0,0,12000,12000,6.0766431151,0,0,0,6.0766431151,12006.076643,22406.076643,0,0
919941,2,15600,0,0,0,0,0,0,0,15600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15600,0,0
919941,3,15600,0,0,0,0,0,0,0,15600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15600,0,0
919941,4,15600,0,0,0,0,0,0,0,15600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15600,0,0
919945,1,0,0,14300,0,0,0,0,0,0,14300,0,0,14300,0,0,0,0,6.0641985661,0,0,0,6.0641985661,6.0641985661,14306.064199,0,0
919947,1,0,0,26000,0,0,0,0,0,0,26000,0,0,26000,0,0,10800,10800,55.306828784,0,0,0,55.306828784,10855.306829,36855.306829,0,0
919947,2,0,0,5850,0,0,0,0,0,0,5850,0,0,5850,0,0,0,0,0,0,0,0,0,0,5850,0,0
919953,1,23400,0,0,0,0,0,0,0,23400,0,0,0,0,0,0,8400,8400,18.107398605,0,0,0,18.107398605,8418.1073986,31818.107399,0,0
919955,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40000,0,14400,14400,143.96563269,0,0,0,143.96563269,14543.965633,54543.965633,40000,0
919955,2,12000,0,0,0,0,0,0,0,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12000,0,0
919956,1,0,0,14300,0,0,0,0,0,0,14300,0,0,14300,0,0,8400,8400,13.218316357,0,0,0,13.218316357,8413.2183164,22713.218316,0,0
919957,1,10500,0,0,0,0,0,0,0,10500,0,0,0,0,0,0,8400,8400,1.9823963223,0,0,4150.2155059,-4148.23311,4251.7668904,14751.76689,0,0
919957,2,0,0,8294,0,0,0,0,0,0,8294,0,0,8294,0,0,0,0,0,0,0,0,0,0,8294,0,0
919958,1,23400,2000,0,0,0,0,0,400,25400,0,-400,-400,-400,0,0,9600,9600,41.405153658,0,0,0,41.405153658,9641.4051537,34641.405154,0,0
919961,1,0,0,7800,0,0,0,0,0,0,7800,0,0,7800,0,0,6000,6000,2.2099900418,0,0,0,2.2099900418,6002.20999,13802.20999,0,0
919970,1,0,0,0,0,8400,0,0,0,0,0,0,8400,8400,0,0,7200,7200,0,0,0,0,0,7200,15600,0,0
919970,2,0,0,45695,0,0,0,0,0,0,45695,0,0,45695,0,0,0,0,0,0,0,0,0,0,45695,0,0
919972,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25000,0,12000,12000,10.364766567,0,0,0,10.364766567,12010.364767,37010.364767,25000,0
919972,2,16000,0,0,0,0,0,0,0,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16000,0,0
919979,1,0,0,33800,0,0,0,0,0,0,33800,0,0,33800,0,0,8400,8400,47.648659815,0,0,0,47.648659815,8447.6486598,42247.64866,0,0
919979,2,0,0,13000,0,0,0,0,0,0,13000,0,0,13000,0,0,0,0,0,0,0,0,0,0,13000,0,0
919979,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,0,0,0,0,0,0,0,0,0,3000,3000,0
919981,1,0,0,10400,0,0,0,0,0,0,10400,0,0,10400,0,0,7200,7200,3.6652815242,0,0,0,3.6652815242,7203.6652815,17603.665282,0,0
919981,2,0,0,3240,0,0,0,0,0,0,3240,0,0,3240,0,0,0,0,0,0,0,0,0,0,3240,0,0
919985,1,0,0,6240,0,0,0,0,0,0,6240,0,0,6240,0,0,3600,3600,0,0,0,0,0,3600,9840,0,0
919987,1,16000,0,0,0,0,0,0,0,16000,0,0,0,0,0,0,4800,4800,25.65697067,0,0,0,25.65697067,4825.6569707,20825.656971,0,0
919990,1,0,0,33150,0,0,0,0,0,0,33150,0,0,33150,0,0,13600,13600,124.61957182,0,0,0,124.61957182,13724.619572,46874.619572,0,0
919990,2,0,0,11310,0,0,0,0,0,0,11310,0,0,11310,0,0,0,0,0,0,0,0,0,0,11310,0,0
919996,1,0,0,11700,0,0,0,0,0,0,11700,0,0,11700,0,0,0,0,0,0,0,0,0,0,11700,0,0
919997,1,0,0,5016,0,0,0,0,0,0,5016,0,0,5016,0,0,6000,6000,164.93766859,0,0,0,164.93766859,6164.9376686,11180.937669,0,0
919997,2,25000,0,0,0,0,0,0,0,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25000,0,0
919998,1,0,0,11310,0,0,0,0,0,0,11310,0,0,11310,0,0,4800,4800,7.3305630485,0,0,0,7.3305630485,4807.330563,16117.330563,0,0
920010,1,26000,0,0,0,0,0,0,0,26000,0,0,0,0,0,0,7200,7200,0,0,0,0,0,7200,33200,0,0
920013,1,12000,0,0,0,0,0,0,500,12000,0,-500,-500,-500,0,0,6000,6000,0,0,0,0,0,6000,17500,0,0
